dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
kin8nm,"['DyS', 'SORD', 'HDy', 'SMM', 'X', 'MAX', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.14090997 0.12649276 0.12256998 0.11718591 0.10014774 0.09532447
 0.08540845 0.08413644 0.05044872 0.03976454 0.03761103]","[np.float64(0.05901462953333332), np.float64(0.06574091666666665), np.float64(0.06784491666666663), np.float64(0.07096202872500003), np.float64(0.08303481884499997), np.float64(0.08723625873083331), np.float64(0.09736448544166666), np.float64(0.09883648023750002), np.float64(0.1648357073258333), np.float64(0.2091247500000001), np.float64(0.22109872847499992)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12304885 0.1127495  0.1123986  0.11080928 0.10344561 0.10306009
 0.09437857 0.09437857 0.06297476 0.04625068 0.03650548]","[np.float64(0.055948624999999995), np.float64(0.061059375000000006), np.float64(0.06125), np.float64(0.0621285), np.float64(0.06655105), np.float64(0.0668), np.float64(0.072944675), np.float64(0.072944675), np.float64(0.10932022), np.float64(0.14885), np.float64(0.188585755)]"
letter-recognition,"['DyS', 'SORD', 'MAX', 'SMM', 'MS', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC']","[0.13852503 0.12660783 0.12163735 0.1088746  0.10863353 0.10580775
 0.09009095 0.08740077 0.04136287 0.0357018  0.03535752]","[np.float64(0.048531088296666684), np.float64(0.053099166666666676), np.float64(0.055268964724999974), np.float64(0.06174783360833334), np.float64(0.06188485521750001), np.float64(0.06353759881166667), np.float64(0.07462204166666664), np.float64(0.07691889626499998), np.float64(0.16253153738333342), np.float64(0.1883034276875001), np.float64(0.19013693333333329)]","['DyS', 'SORD', 'SMM', 'HDy', 'MAX', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.15520782 0.14033083 0.13432159 0.12220544 0.11925614 0.11925614
 0.07604852 0.05371058 0.03408426 0.02429049 0.02128819]","[np.float64(0.068579625), np.float64(0.07585), np.float64(0.07924336), np.float64(0.08710000000000001), np.float64(0.08925405), np.float64(0.08925405), np.float64(0.139964515), np.float64(0.198175), np.float64(0.31228766), np.float64(0.4382), np.float64(0.5)]"
magic,"['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.15517541 0.13610507 0.12784983 0.12027888 0.12006986 0.11973877
 0.07737005 0.05878011 0.03595854 0.02519886 0.02347462]","[np.float64(0.057927410466666635), np.float64(0.06604389999999997), np.float64(0.07030834020000012), np.float64(0.07473389809833338), np.float64(0.07486399796250005), np.float64(0.0750710000000001), np.float64(0.11618074131458353), np.float64(0.15292433631666646), np.float64(0.24997980509999995), np.float64(0.35671882499999974), np.float64(0.38292025933333335)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12608876 0.12129374 0.12081293 0.11943878 0.10509603 0.10411967
 0.10411967 0.07736341 0.051913   0.03517846 0.03457555]","[np.float64(0.051754045), np.float64(0.0538), np.float64(0.054014115), np.float64(0.054635550000000005), np.float64(0.062091814999999995), np.float64(0.06267407), np.float64(0.06267407), np.float64(0.08435000000000001), np.float64(0.12570268), np.float64(0.1855), np.float64(0.18873463999999998)]"
mozilla,"['SORD', 'SMM', 'X', 'DyS', 'MAX', 'MS', 'HDy', 'ACC', 'PACC', 'PCC', 'CC']","[0.12754695 0.12620931 0.12240764 0.12148971 0.11246798 0.10620508
 0.09377905 0.08603591 0.03939707 0.03450024 0.02996107]","[np.float64(0.05326876666666665), np.float64(0.05383334139583334), np.float64(0.05550526732499999), np.float64(0.05592464447500002), np.float64(0.06041069095), np.float64(0.06397310289500001), np.float64(0.07244975), np.float64(0.07897015251666666), np.float64(0.1724562039666668), np.float64(0.19693393386250008), np.float64(0.22676991666666668)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC']","[0.12429392 0.11248327 0.11223761 0.11056152 0.10976442 0.10754558
 0.10754558 0.10130629 0.05231209 0.03511088 0.02683883]","[np.float64(0.038552064999999996), np.float64(0.0426), np.float64(0.04269324), np.float64(0.04334046), np.float64(0.04365519500000001), np.float64(0.044555875), np.float64(0.044555875), np.float64(0.0473), np.float64(0.0916), np.float64(0.13647584000000001), np.float64(0.178539325)]"
namao,"['MS', 'SMM', 'X', 'ACC', 'DyS', 'HDy', 'SORD', 'PCC', 'CC', 'MAX', 'PACC']","[0.15521963 0.13674258 0.13096023 0.11703938 0.07833591 0.07456566
 0.07207025 0.06643802 0.06134807 0.06126711 0.04601316]","[np.float64(0.05002035157500001), np.float64(0.056779244500000006), np.float64(0.05928624775), np.float64(0.066337847125), np.float64(0.09911343186666667), np.float64(0.10412487500000005), np.float64(0.1077301666666666), np.float64(0.11686291799583332), np.float64(0.1265588333333333), np.float64(0.12672608253333334), np.float64(0.16873737200000016)]","['DyS', 'MS', 'SORD', 'SMM', 'X', 'ACC', 'MAX', 'HDy', 'PACC', 'CC', 'PCC']","[0.13191292 0.11950828 0.11947084 0.11761474 0.09780626 0.09336064
 0.09234813 0.07875322 0.07346948 0.04302016 0.03273532]","[np.float64(0.014626725), np.float64(0.01614494), np.float64(0.01615), np.float64(0.016404865), np.float64(0.019727305), np.float64(0.020666675), np.float64(0.020893264999999998), np.float64(0.0245), np.float64(0.02626198), np.float64(0.04485), np.float64(0.058941045)]"
occupancy,"['SMM', 'DyS', 'SORD', 'X', 'MS', 'MAX', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.13784765 0.13067041 0.12103935 0.11580808 0.11422508 0.11330796
 0.07976732 0.07465437 0.04065678 0.0387601  0.03326289]","[np.float64(0.036427596328333346), np.float64(0.038428428150000006), np.float64(0.041486166666666685), np.float64(0.04336017345666667), np.float64(0.04396108354583334), np.float64(0.044316907539880955), np.float64(0.06295132750333336), np.float64(0.06726275), np.float64(0.12350850268749992), np.float64(0.12955226666666664), np.float64(0.15096277623333335)]","['SORD', 'CC', 'MS', 'ACC', 'DyS', 'MAX', 'SMM', 'X', 'HDy', 'PCC', 'PACC']","[0.12625979 0.11866521 0.11816298 0.11714549 0.11119758 0.11117722
 0.09590046 0.0956876  0.04871134 0.02966906 0.02742327]","[np.float64(0.00625), np.float64(0.0066500000000000005), np.float64(0.006678265), np.float64(0.00673627), np.float64(0.007096590000000001), np.float64(0.00709789), np.float64(0.00822857), np.float64(0.008246875), np.float64(0.016200000000000003), np.float64(0.026597525), np.float64(0.028775695)]"
page-blocks,"['DyS', 'MAX', 'X', 'HDy', 'SORD', 'SMM', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.16264883 0.142874   0.13507911 0.09525995 0.0915237  0.08608639
 0.07751105 0.07641807 0.06810881 0.0325076  0.0319825 ]","[np.float64(0.02337824184166666), np.float64(0.02661396505000001), np.float64(0.028149753833333357), np.float64(0.039916500000000014), np.float64(0.041546000000000055), np.float64(0.04417009319999996), np.float64(0.04905679235), np.float64(0.049758437050000034), np.float64(0.05582895801333329), np.float64(0.11697091950833331), np.float64(0.1188913750000001)]","['DyS', 'MAX', 'X', 'HDy', 'SORD', 'PACC', 'SMM', 'MS', 'ACC', 'CC', 'PCC']","[0.1732699  0.15234317 0.15234317 0.09009184 0.08009032 0.07973291
 0.07376575 0.06939348 0.06643931 0.03313389 0.02939627]","[np.float64(0.026647485), np.float64(0.030307935), np.float64(0.030307935), np.float64(0.05125), np.float64(0.05765000000000001), np.float64(0.057908425), np.float64(0.06259283), np.float64(0.06653661000000001), np.float64(0.06949511), np.float64(0.13935), np.float64(0.157067805)]"
parity5_plus_5,"['HDy', 'SORD', 'ACC', 'CC', 'MS', 'X', 'PCC', 'MAX', 'DyS', 'SMM', 'PACC']","[0.11362274 0.11274478 0.10362503 0.10071085 0.09333665 0.09096632
 0.08113712 0.07969086 0.07700665 0.07418043 0.07297857]","[np.float64(0.1259975), np.float64(0.12697866666666674), np.float64(0.138153704725), np.float64(0.14215133333333344), np.float64(0.15338221279999995), np.float64(0.15737892394999997), np.float64(0.17644428576666665), np.float64(0.17964647735), np.float64(0.18590837936666674), np.float64(0.19299134623749997), np.float64(0.19616966941416666)]","['MS', 'PCC', 'MAX', 'X', 'SORD', 'DyS', 'CC', 'SMM', 'ACC', 'HDy', 'PACC']","[0.11030957 0.10107367 0.09906087 0.09906087 0.09535615 0.09324447
 0.09240131 0.08801488 0.08758651 0.08111208 0.05277963]","[np.float64(0.239234145), np.float64(0.26109485), np.float64(0.2664), np.float64(0.2664), np.float64(0.27675), np.float64(0.28301747), np.float64(0.28559999999999997), np.float64(0.29983356), np.float64(0.3013), np.float64(0.32535), np.float64(0.5)]"
pendigits,"['DyS', 'SMM', 'MS', 'HDy', 'MAX', 'X', 'PCC', 'CC', 'PACC', 'SORD', 'ACC']","[0.12976006 0.12747669 0.12132008 0.10268549 0.08704534 0.08669699
 0.08472423 0.07661083 0.06748164 0.06261826 0.05358039]","[np.float64(0.037898362004166665), np.float64(0.03857719871666666), np.float64(0.040534869371666685), np.float64(0.04789083333333331), np.float64(0.05649577397499997), np.float64(0.05672277145666665), np.float64(0.058043530825), np.float64(0.06419058333333336), np.float64(0.0728745443), np.float64(0.07853450000000001), np.float64(0.09178159854999998)]","['DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'CC', 'PACC', 'HDy', 'PCC']","[0.14869084 0.12490307 0.11816969 0.11085629 0.11085629 0.10421785
 0.08483078 0.07494184 0.0533355  0.04110331 0.02809454]","[np.float64(0.005418119999999999), np.float64(0.00645), np.float64(0.006817525), np.float64(0.007267289999999999), np.float64(0.007267289999999999), np.float64(0.0077302000000000004), np.float64(0.009496845), np.float64(0.01075), np.float64(0.015104850000000001), np.float64(0.0196), np.float64(0.028675489999999998)]"
phoneme,"['MS', 'SMM', 'DyS', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'PCC', 'CC']","[0.12310297 0.12258403 0.12018545 0.11715007 0.11675769 0.11354747
 0.09895277 0.07079685 0.04826352 0.03528342 0.03337576]","[np.float64(0.05794367587499996), np.float64(0.05818896873333329), np.float64(0.05935026586666658), np.float64(0.06088804166666656), np.float64(0.061092666666666656), np.float64(0.06281987996166674), np.float64(0.07208528678250009), np.float64(0.10075361795000011), np.float64(0.14779358585), np.float64(0.20216402748333345), np.float64(0.21371916666666668)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.14076297 0.13157637 0.12253616 0.11156771 0.10854558 0.10352603
 0.09862998 0.06990936 0.05399255 0.03043402 0.02851928]","[np.float64(0.050195385), np.float64(0.0537), np.float64(0.057661765000000004), np.float64(0.06333061), np.float64(0.065093865), np.float64(0.06825), np.float64(0.07163797), np.float64(0.10106875), np.float64(0.13086344500000002), np.float64(0.232162955), np.float64(0.24775)]"
php50jXam,"['SMM', 'MAX', 'DyS', 'X', 'HDy', 'SORD', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.13385023 0.12143271 0.11798433 0.11684195 0.11588503 0.11051176
 0.10314748 0.06687399 0.0471808  0.04158666 0.02470506]","[np.float64(0.01870275166666669), np.float64(0.02061526739999999), np.float64(0.021217798116666672), np.float64(0.02142524657499996), np.float64(0.02160216666666668), np.float64(0.02265249999999998), np.float64(0.024269790149999984), np.float64(0.03743410137500002), np.float64(0.05305903679999997), np.float64(0.06019641666666674), np.float64(0.10133015775000014)]","['DyS', 'X', 'MAX', 'SORD', 'MS', 'ACC', 'SMM', 'HDy', 'CC', 'PCC', 'PACC']","[0.15244906 0.13193949 0.1150419  0.1059702  0.101746   0.08502354
 0.08434718 0.08363567 0.0632229  0.04331716 0.03330691]","[np.float64(0.006117045), np.float64(0.00706792), np.float64(0.00810607), np.float64(0.0088), np.float64(0.00916535), np.float64(0.010967995), np.float64(0.011055945000000001), np.float64(0.01115), np.float64(0.014750000000000001), np.float64(0.021528135), np.float64(0.027998325)]"
phpGUrE90,"['DyS', 'HDy', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'CC', 'PACC', 'PCC']","[0.1344679  0.12458608 0.11521635 0.11252054 0.1092038  0.10128064
 0.0808791  0.07851724 0.0570304  0.04373231 0.04256564]","[np.float64(0.039849730249999965), np.float64(0.043010499999999965), np.float64(0.046508238516666627), np.float64(0.047622499999999963), np.float64(0.04906889175000002), np.float64(0.05290753648333328), np.float64(0.06625332405000003), np.float64(0.06824627930000005), np.float64(0.0939588333333333), np.float64(0.12252974744999992), np.float64(0.1258881320499999)]","['HDy', 'DyS', 'MS', 'SMM', 'SORD', 'CC', 'ACC', 'PACC', 'X', 'MAX', 'PCC']","[0.1605179  0.13609717 0.10878387 0.10551701 0.09925152 0.07964441
 0.07817955 0.07448587 0.06152872 0.05829537 0.03769861]","[np.float64(0.032400000000000005), np.float64(0.038213725), np.float64(0.04780837499999999), np.float64(0.049288544999999996), np.float64(0.0524), np.float64(0.0653), np.float64(0.06652353), np.float64(0.06982237), np.float64(0.08452606), np.float64(0.08921429), np.float64(0.137956795)]"
phpMD2hR6,"['SMM', 'SORD', 'DyS', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PCC', 'CC', 'PACC']","[0.15296596 0.12073445 0.10735249 0.10506924 0.10368611 0.10247806
 0.09027842 0.0768342  0.05960133 0.04240658 0.03859316]","[np.float64(0.06665415344119051), np.float64(0.0844482833333333), np.float64(0.09497513214166661), np.float64(0.09703902920892857), np.float64(0.09833348333333335), np.float64(0.0994926772933333), np.float64(0.1129374779083333), np.float64(0.13269892998333335), np.float64(0.17106692242500002), np.float64(0.24043008333333316), np.float64(0.2641871368249998)]","['DyS', 'MAX', 'HDy', 'SMM', 'X', 'MS', 'SORD', 'ACC', 'PCC', 'CC', 'PACC']","[0.17199741 0.13641837 0.12702574 0.11048815 0.10000112 0.09971499
 0.09808617 0.07192703 0.03448096 0.0290998  0.02076024]","[np.float64(0.030538335), np.float64(0.038502985), np.float64(0.04135), np.float64(0.047539165), np.float64(0.052524555), np.float64(0.052675275), np.float64(0.05355000000000001), np.float64(0.073025595), np.float64(0.152330845), np.float64(0.1805), np.float64(0.25300843)]"
phpV5QYya,"['DyS', 'MS', 'ACC', 'X', 'SMM', 'HDy', 'MAX', 'SORD', 'CC', 'PCC', 'PACC']","[0.13363578 0.12836954 0.10994811 0.10872341 0.10173264 0.09217766
 0.09126874 0.07587653 0.07026732 0.04547058 0.0425297 ]","[np.float64(0.04419552134999998), np.float64(0.046008599), np.float64(0.05371718523333336), np.float64(0.05432227439166667), np.float64(0.05805514313999999), np.float64(0.06407304166666666), np.float64(0.06471112429166664), np.float64(0.07783833333333333), np.float64(0.08405191666666667), np.float64(0.12988844990749995), np.float64(0.138870073125)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12539565 0.11916066 0.11262163 0.10867893 0.10831622 0.09101981
 0.09101981 0.0862743  0.06934358 0.05005256 0.03811685]","[np.float64(0.018720465), np.float64(0.0197), np.float64(0.020843820000000002), np.float64(0.0216), np.float64(0.02167233), np.float64(0.025790704999999997), np.float64(0.025790704999999997), np.float64(0.02720932), np.float64(0.033852665000000004), np.float64(0.046900000000000004), np.float64(0.061586014999999994)]"
phpWfYmlu,"['DyS', 'MAX', 'SORD', 'SMM', 'X', 'HDy', 'MS', 'ACC', 'CC', 'PACC', 'PCC']","[0.1334008  0.12707385 0.12222408 0.11729044 0.10706293 0.10313383
 0.08827305 0.08623069 0.04304045 0.03619021 0.03607969]","[np.float64(0.047714441575000016), np.float64(0.050090123175000036), np.float64(0.05207766666666665), np.float64(0.05426823069999997), np.float64(0.05945236882500005), np.float64(0.06171733333333325), np.float64(0.07210745428333336), np.float64(0.0738153089750001), np.float64(0.14788750000000003), np.float64(0.1758802834516666), np.float64(0.1764190458000001)]","['DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.1304442  0.11965722 0.11381886 0.11361547 0.10680321 0.10250438
 0.09898917 0.08376006 0.04995394 0.04671111 0.03374238]","[np.float64(0.046874325), np.float64(0.051100000000000007), np.float64(0.053721185), np.float64(0.053817355000000004), np.float64(0.05725), np.float64(0.059650955000000006), np.float64(0.06176922), np.float64(0.073), np.float64(0.122402445), np.float64(0.1309), np.float64(0.18121083)]"
phphQEck0,"['HDy', 'MS', 'SMM', 'PCC', 'SORD', 'DyS', 'PACC', 'MAX', 'ACC', 'CC', 'X']","[0.12470785 0.12173411 0.10874854 0.10043029 0.09276725 0.08461522
 0.0766226  0.07343927 0.07332477 0.07267463 0.07093548]","[np.float64(0.16867575000000007), np.float64(0.17279619725000003), np.float64(0.19342962976666683), np.float64(0.2094506712416667), np.float64(0.2267523333333335), np.float64(0.24859820099999985), np.float64(0.27452985086333337), np.float64(0.28642972354833324), np.float64(0.28687701830833345), np.float64(0.2894433809523808), np.float64(0.29653978481999954)]","['DyS', 'MAX', 'SORD', 'MS', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC']","[0.16739318 0.14936598 0.11661035 0.11306379 0.10548472 0.10200884
 0.08529433 0.07972162 0.03441704 0.02838989 0.01825027]","[np.float64(0.01588306), np.float64(0.017800009999999998), np.float64(0.0228), np.float64(0.023515185), np.float64(0.025204749999999998), np.float64(0.026063584999999997), np.float64(0.031171075), np.float64(0.03335), np.float64(0.07725), np.float64(0.093650105), np.float64(0.14568091)]"
phplE7q6h,"['SORD', 'DyS', 'SMM', 'HDy', 'X', 'MAX', 'MS', 'ACC', 'CC', 'PCC', 'PACC']","[0.14726688 0.11992944 0.11020547 0.10862699 0.10458907 0.10209775
 0.09703274 0.07161021 0.0486996  0.04566588 0.04427598]","[np.float64(0.05910158333333326), np.float64(0.07257355320595239), np.float64(0.0789770734083333), np.float64(0.08012470833333324), np.float64(0.08321811792500008), np.float64(0.08524875071666672), np.float64(0.0896986475833334), np.float64(0.12154279504166673), np.float64(0.17872233333333332), np.float64(0.1905953937499998), np.float64(0.19657851262333334)]","['DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.13979437 0.130925   0.11687711 0.11348912 0.11218425 0.08257233
 0.07285596 0.07238728 0.06662243 0.05843494 0.03385721]","[np.float64(0.12109645499999999), np.float64(0.1293), np.float64(0.14484105), np.float64(0.14916499), np.float64(0.1509), np.float64(0.20501544500000002), np.float64(0.23235714000000002), np.float64(0.23386157000000002), np.float64(0.25409764), np.float64(0.2897), np.float64(0.5)]"
phpmPOD5A,"['SMM', 'X', 'MS', 'ACC', 'SORD', 'HDy', 'PACC', 'CC', 'DyS', 'PCC', 'MAX']","[0.15683349 0.11954376 0.11604517 0.1060272  0.0996412  0.07786786
 0.07267004 0.07071744 0.06781699 0.06015967 0.05267717]","[np.float64(0.09759654634500001), np.float64(0.12804020009916667), np.float64(0.13190042940000007), np.float64(0.14436302432499992), np.float64(0.15361525000000012), np.float64(0.19656899999999994), np.float64(0.2106288463333334), np.float64(0.21644458333333325), np.float64(0.22570165883750015), np.float64(0.25442970235833334), np.float64(0.2905700230000001)]","['HDy', 'SORD', 'SMM', 'MAX', 'X', 'PACC', 'PCC', 'DyS', 'ACC', 'CC', 'MS']","[0.13122115 0.11183729 0.09400663 0.09037644 0.09037644 0.08615869
 0.08615869 0.07819373 0.07722365 0.07722365 0.07722365]","[np.float64(0.29425), np.float64(0.34525), np.float64(0.41073509999999996), np.float64(0.427233305), np.float64(0.427233305), np.float64(0.44814773), np.float64(0.44814773), np.float64(0.493796915), np.float64(0.5), np.float64(0.5), np.float64(0.5)]"
phpwRjVjk,"['HDy', 'DyS', 'SORD', 'MAX', 'MS', 'PCC', 'SMM', 'X', 'CC', 'ACC', 'PACC']","[0.17286483 0.15503352 0.13573926 0.12918883 0.09125827 0.06623545
 0.06553132 0.05425795 0.04824201 0.04292059 0.03872797]","[np.float64(0.09589899999999997), np.float64(0.10692890753333335), np.float64(0.12212800000000013), np.float64(0.12832041298333327), np.float64(0.18165546787500003), np.float64(0.25028235875000004), np.float64(0.25297163456000016), np.float64(0.3055324254666663), np.float64(0.3436333750000003), np.float64(0.3862380504166662), np.float64(0.42805149857499997)]","['HDy', 'DyS', 'SORD', 'MAX', 'MS', 'PCC', 'SMM', 'X', 'CC', 'ACC', 'PACC']","[0.26209283 0.17121165 0.11935545 0.10545952 0.07781131 0.06039108
 0.04715671 0.04406048 0.04372395 0.0367617  0.03197533]","[np.float64(0.061000000000000006), np.float64(0.093379525), np.float64(0.13394999999999999), np.float64(0.1516), np.float64(0.20546708500000002), np.float64(0.264735515), np.float64(0.33903264499999997), np.float64(0.362857175), np.float64(0.36565), np.float64(0.4349), np.float64(0.5)]"
phpxijhaP,"['MS', 'SORD', 'MAX', 'HDy', 'X', 'SMM', 'CC', 'PCC', 'ACC', 'PACC', 'DyS']","[0.11629151 0.11385149 0.09921191 0.09201717 0.09057036 0.08914176
 0.0885086  0.08566448 0.0837982  0.07564923 0.06529529]","[np.float64(0.05847120285333331), np.float64(0.059724333333333324), np.float64(0.06853717915666663), np.float64(0.07389604166666669), np.float64(0.07507648854583333), np.float64(0.07627967799583325), np.float64(0.0768253583333334), np.float64(0.07937601124999996), np.float64(0.08114380585000003), np.float64(0.0898846457124999), np.float64(0.10413775724166668)]","['HDy', 'DyS', 'SORD', 'MS', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12486595 0.1206118  0.1092577  0.10768556 0.10632275 0.08379814
 0.08379814 0.08266598 0.07658404 0.05902024 0.04538971]","[np.float64(0.00735), np.float64(0.007609245), np.float64(0.0084), np.float64(0.008522634999999999), np.float64(0.008631875), np.float64(0.010952090000000001), np.float64(0.010952090000000001), np.float64(0.011102085), np.float64(0.011983760000000001), np.float64(0.01555), np.float64(0.020219665)]"
pol,"['DyS', 'SORD', 'SMM', 'HDy', 'MS', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC']","[0.15198418 0.13441945 0.11316715 0.10729108 0.1009872  0.08920115
 0.0870836  0.08566731 0.05034565 0.04328676 0.03656646]","[np.float64(0.04376420415833332), np.float64(0.04948291666666664), np.float64(0.058775594355), np.float64(0.06199459166666666), np.float64(0.06586445187916666), np.float64(0.07456704874999999), np.float64(0.07638024730535715), np.float64(0.07764299311666671), np.float64(0.13211602500000003), np.float64(0.153660535875), np.float64(0.18190073109142854)]","['DyS', 'SORD', 'MS', 'SMM', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC']","[0.12700045 0.11788182 0.11744606 0.11499267 0.11121324 0.10329653
 0.09689173 0.09024414 0.05309289 0.04134661 0.02659387]","[np.float64(0.02399397), np.float64(0.025849999999999998), np.float64(0.02594591), np.float64(0.02649947), np.float64(0.02740002), np.float64(0.029499974999999998), np.float64(0.03145), np.float64(0.03376668), np.float64(0.05739459), np.float64(0.0737), np.float64(0.11458449500000001)]"
pollen,"['HDy', 'SORD', 'MS', 'PCC', 'ACC', 'DyS', 'SMM', 'CC', 'MAX', 'X', 'PACC']","[0.10866855 0.10305286 0.10075765 0.09238108 0.09227346 0.09184449
 0.090102   0.08607201 0.08461682 0.0769284  0.07330267]","[np.float64(0.1782071666666667), np.float64(0.18791825000000018), np.float64(0.19219893585833328), np.float64(0.2096263970149999), np.float64(0.2098708948366667), np.float64(0.21085112064166675), np.float64(0.2149287916499999), np.float64(0.22499199999999994), np.float64(0.22886127680666668), np.float64(0.2517342621674999), np.float64(0.2641856549625001)]","['PACC', 'PCC', 'X', 'ACC', 'CC', 'MS', 'HDy', 'SORD', 'MAX', 'DyS', 'SMM']","[0.12096537 0.12096537 0.11793492 0.10492611 0.10492611 0.08651126
 0.07482385 0.07379138 0.07177722 0.06186568 0.06151272]","[np.float64(0.26304092), np.float64(0.26304092), np.float64(0.2698), np.float64(0.30325), np.float64(0.30325), np.float64(0.3678), np.float64(0.42524999999999996), np.float64(0.43119999999999997), np.float64(0.44329999999999997), np.float64(0.5143213750000001), np.float64(0.517272535)]"
puma32H,"['X', 'SMM', 'DyS', 'MS', 'MAX', 'SORD', 'ACC', 'HDy', 'CC', 'PCC', 'PACC']","[0.12741027 0.12629567 0.10629024 0.1058811  0.10387167 0.08817182
 0.07976854 0.07795242 0.06767616 0.06399819 0.05268391]","[np.float64(0.09373293156666666), np.float64(0.09456015455833333), np.float64(0.11235780625), np.float64(0.11279198079666665), np.float64(0.11497396821499999), np.float64(0.13544619999999996), np.float64(0.14971489939666666), np.float64(0.15320291666666674), np.float64(0.17646595000000012), np.float64(0.18660745472083334), np.float64(0.22668284181666684)]","['ACC', 'X', 'MAX', 'SORD', 'DyS', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC']","[0.10629945 0.10629945 0.10451141 0.10405707 0.1036334  0.09939069
 0.09761945 0.09579538 0.06748804 0.06392392 0.05098173]","[np.float64(0.11634287), np.float64(0.11634287), np.float64(0.118333335), np.float64(0.11885), np.float64(0.119335885), np.float64(0.12443), np.float64(0.126687695), np.float64(0.1291), np.float64(0.18325), np.float64(0.193467215), np.float64(0.242580675)]"
puma8NH,"['DyS', 'SORD', 'MAX', 'X', 'SMM', 'HDy', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.12814371 0.11883408 0.10831646 0.10684379 0.10682356 0.1048723
 0.09899348 0.079503   0.05966634 0.04411492 0.04388835]","[np.float64(0.054900730662499946), np.float64(0.05920173333333337), np.float64(0.06495027031666667), np.float64(0.06584550615833344), np.float64(0.06585797697499995), np.float64(0.06708333333333336), np.float64(0.07106713710000001), np.float64(0.08848953774), np.float64(0.11790875611249993), np.float64(0.15947399999999998), np.float64(0.16029728432999985)]","['DyS', 'HDy', 'SORD', 'MS', 'SMM', 'MAX', 'ACC', 'X', 'CC', 'PACC', 'PCC']","[0.14467078 0.12040099 0.11088906 0.10290465 0.10254984 0.10007635
 0.09943742 0.09821672 0.05012936 0.04032953 0.0303953 ]","[np.float64(0.036868285), np.float64(0.0443), np.float64(0.048100000000000004), np.float64(0.051832095), np.float64(0.05201143), np.float64(0.053296945000000005), np.float64(0.053639400000000004), np.float64(0.054306064999999994), np.float64(0.10640000000000001), np.float64(0.13225456), np.float64(0.17547989)]"
quake,"['SORD', 'HDy', 'MAX', 'DyS', 'X', 'MS', 'SMM', 'ACC', 'PCC', 'PACC', 'CC']","[0.14111612 0.11891702 0.11085676 0.10868704 0.10313919 0.10302868
 0.09089861 0.07108722 0.05862584 0.05131988 0.04232365]","[np.float64(0.10038291666666671), np.float64(0.11912212500000009), np.float64(0.12778334900000005), np.float64(0.130334283225), np.float64(0.1373449556875), np.float64(0.13749227920833337), np.float64(0.15584009836833326), np.float64(0.19927137418749993), np.float64(0.24162805355833328), np.float64(0.2760265018000001), np.float64(0.3346981666666665)]","['PCC', 'HDy', 'DyS', 'ACC', 'SORD', 'SMM', 'MS', 'X', 'CC', 'MAX', 'PACC']","[0.13091612 0.10568484 0.09954142 0.08989024 0.08787758 0.0865662
 0.08590592 0.08585428 0.08024265 0.07778989 0.06973086]","[np.float64(0.26631883500000003), np.float64(0.3299), np.float64(0.35026052), np.float64(0.387866675), np.float64(0.39675), np.float64(0.40276033), np.float64(0.405855955), np.float64(0.406100055), np.float64(0.43450000000000005), np.float64(0.4482), np.float64(0.5)]"
