quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
Top-11,HTRU,100,3561,8,0.47,0.49,0.020000000000000018,1.318779099990934
Top-11,HTRU,100,6184,9,0.47,0.45,0.019999999999999962,1.3086975999976858
Top-11,HTRU,100,3099,10,0.47,0.48,0.010000000000000009,1.3079198999985238
Top-11,HTRU,100,6278,1,0.53,0.56,0.030000000000000027,1.3081115999884787
Top-11,HTRU,100,8392,2,0.53,0.59,0.05999999999999994,1.3145503999985522
Top-11,HTRU,100,3104,3,0.53,0.52,0.010000000000000009,1.3073583000041253
Top-11,HTRU,100,7215,4,0.53,0.54,0.010000000000000009,1.3138873000061722
Top-11,HTRU,100,2454,5,0.53,0.48,0.050000000000000044,1.3045017000004009
Top-11,HTRU,100,8996,6,0.53,0.53,0.0,1.3061712000053376
Top-11,HTRU,100,2731,7,0.53,0.53,0.0,1.303138500006753
Top-11,HTRU,100,8154,8,0.53,0.51,0.020000000000000018,1.3051510000004782
Top-11,HTRU,100,9762,9,0.53,0.49,0.040000000000000036,1.3045278999961738
Top-11,HTRU,100,5056,10,0.53,0.56,0.030000000000000027,1.3043345999976736
Top-11,HTRU,100,8110,1,0.58,0.57,0.010000000000000009,1.304217900011281
Top-11,HTRU,100,3840,2,0.58,0.59,0.010000000000000009,1.3112330000039947
Top-11,HTRU,100,1028,3,0.58,0.57,0.010000000000000009,1.3103177999983018
Top-11,HTRU,100,7385,4,0.58,0.59,0.010000000000000009,1.3056455000005371
Top-11,HTRU,100,502,5,0.58,0.58,0.0,1.3058133000013186
Top-11,HTRU,100,6910,6,0.58,0.6,0.020000000000000018,1.3638305000022228
Top-11,HTRU,100,9062,7,0.58,0.62,0.040000000000000036,1.3071376999905624
Top-11,HTRU,100,6938,8,0.58,0.53,0.04999999999999993,1.3036139000032563
Top-11,HTRU,100,4488,9,0.58,0.56,0.019999999999999907,1.3084307000062836
Top-11,HTRU,100,206,10,0.58,0.57,0.010000000000000009,1.30547690000094
Top-11,HTRU,100,5134,1,0.63,0.61,0.020000000000000018,1.3083392999978969
Top-11,HTRU,100,5977,2,0.63,0.67,0.040000000000000036,1.301649400000315
Top-11,HTRU,100,7721,3,0.63,0.63,0.0,1.2970751999964705
Top-11,HTRU,100,7035,4,0.63,0.64,0.010000000000000009,1.2982927999983076
Top-11,HTRU,100,1484,5,0.63,0.66,0.030000000000000027,1.3016448999987915
Top-11,HTRU,100,7858,6,0.63,0.67,0.040000000000000036,1.3100473000049533
Top-11,HTRU,100,863,7,0.63,0.63,0.0,1.3021622000014759
Top-11,HTRU,100,2790,8,0.63,0.67,0.040000000000000036,1.302303500000562
Top-11,HTRU,100,7408,9,0.63,0.61,0.020000000000000018,1.3068573999989894
Top-11,HTRU,100,8755,10,0.63,0.63,0.0,1.3314331999972637
Top-11,HTRU,100,5116,1,0.68,0.67,0.010000000000000009,1.351162299997668
Top-11,HTRU,100,6019,2,0.68,0.71,0.029999999999999916,1.3462776000051235
Top-11,HTRU,100,1757,3,0.68,0.66,0.020000000000000018,1.3439820999992662
Top-11,HTRU,100,7574,4,0.68,0.67,0.010000000000000009,1.3455515000023297
Top-11,HTRU,100,6374,5,0.68,0.64,0.040000000000000036,1.3438510000014503
Top-11,HTRU,100,6892,6,0.68,0.68,0.0,1.3048155000033148
Top-11,HTRU,100,1678,7,0.68,0.7,0.019999999999999907,1.3081884999992326
Top-11,HTRU,100,3242,8,0.68,0.68,0.0,1.30342100001144
Top-11,HTRU,100,4636,9,0.68,0.65,0.030000000000000027,1.3076645000037388
Top-11,HTRU,100,1059,10,0.68,0.67,0.010000000000000009,1.3063964000029955
Top-11,HTRU,100,6668,1,0.74,0.72,0.020000000000000018,1.3093918000013218
Top-11,HTRU,100,9914,2,0.74,0.72,0.020000000000000018,1.3037966000047163
Top-11,HTRU,100,3157,3,0.74,0.77,0.030000000000000027,1.3068256999977166
Top-11,HTRU,100,5915,4,0.74,0.79,0.050000000000000044,1.309217300004093
Top-11,HTRU,100,9789,5,0.74,0.79,0.050000000000000044,1.3124316999928851
Top-11,HTRU,100,2693,6,0.74,0.71,0.030000000000000027,1.304945800005953
Top-11,HTRU,100,3627,7,0.74,0.75,0.010000000000000009,1.3046770000073593
Top-11,HTRU,100,9555,8,0.74,0.7,0.040000000000000036,1.303825599996344
Top-11,HTRU,100,5450,9,0.74,0.79,0.050000000000000044,1.3070622999948682
Top-11,HTRU,100,1663,10,0.74,0.73,0.010000000000000009,1.3064520999978413
Top-11,HTRU,100,9721,1,0.79,0.81,0.020000000000000018,1.3106197999986762
Top-11,HTRU,100,5592,2,0.79,0.78,0.010000000000000009,1.3055232000006072
Top-11,HTRU,100,7392,3,0.79,0.79,0.0,1.3066418999915186
Top-11,HTRU,100,1306,4,0.79,0.84,0.04999999999999993,1.3059987000015099
Top-11,HTRU,100,6776,5,0.79,0.79,0.0,1.3051496999978554
Top-11,HTRU,100,5864,6,0.79,0.78,0.010000000000000009,1.3034128999934183
Top-11,HTRU,100,9474,7,0.79,0.8,0.010000000000000009,1.3025667000001704
Top-11,HTRU,100,7526,8,0.79,0.84,0.04999999999999993,1.3088052999992215
Top-11,HTRU,100,8901,9,0.79,0.78,0.010000000000000009,1.3080715999894892
Top-11,HTRU,100,5575,10,0.79,0.79,0.0,1.3055983999984164
Top-11,HTRU,100,5530,1,0.84,0.82,0.020000000000000018,1.3559657000005245
Top-11,HTRU,100,4413,2,0.84,0.85,0.010000000000000009,1.299876300003234
Top-11,HTRU,100,3748,3,0.84,0.81,0.029999999999999916,1.3036968000014895
Top-11,HTRU,100,663,4,0.84,0.88,0.040000000000000036,1.317876500001148
Top-11,HTRU,100,1998,5,0.84,0.84,0.0,1.30567720000181
Top-11,HTRU,100,7994,6,0.84,0.86,0.020000000000000018,1.3044879000008223
Top-11,HTRU,100,1495,7,0.84,0.87,0.030000000000000027,1.305713999994623
Top-11,HTRU,100,3304,8,0.84,0.87,0.030000000000000027,1.301073799993901
Top-11,HTRU,100,3763,9,0.84,0.82,0.020000000000000018,1.3097663999942597
Top-11,HTRU,100,5232,10,0.84,0.84,0.0,1.3146151000000827
Top-11,HTRU,100,1853,1,0.89,0.88,0.010000000000000009,1.303152799995587
Top-11,HTRU,100,6585,2,0.89,0.89,0.0,1.3016412000033597
Top-11,HTRU,100,1291,3,0.89,0.88,0.010000000000000009,1.301866500005417
Top-11,HTRU,100,3581,4,0.89,0.88,0.010000000000000009,1.30301419999887
Top-11,HTRU,100,7554,5,0.89,0.9,0.010000000000000009,1.3038384999963455
Top-11,HTRU,100,7280,6,0.89,0.89,0.0,1.3037556000090262
Top-11,HTRU,100,1636,7,0.89,0.87,0.020000000000000018,1.3010182999969402
Top-11,HTRU,100,3696,8,0.89,0.9,0.010000000000000009,1.3002395999901637
Top-11,HTRU,100,698,9,0.89,0.88,0.010000000000000009,1.3025348000010126
Top-11,HTRU,100,4737,10,0.89,0.87,0.020000000000000018,1.3009065000005648
Top-11,HTRU,100,854,1,0.95,0.96,0.010000000000000009,1.3046066000133578
Top-11,HTRU,100,8164,2,0.95,0.94,0.010000000000000009,1.3044998000041232
Top-11,HTRU,100,5855,3,0.95,0.92,0.029999999999999916,1.3010261000090395
Top-11,HTRU,100,7392,4,0.95,0.93,0.019999999999999907,1.2998918000048434
Top-11,HTRU,100,6528,5,0.95,0.96,0.010000000000000009,1.3013470000005327
Top-11,HTRU,100,5249,6,0.95,0.96,0.010000000000000009,1.3014332999919134
Top-11,HTRU,100,5172,7,0.95,0.96,0.010000000000000009,1.3003162000022712
Top-11,HTRU,100,1707,8,0.95,0.95,0.0,1.3051691000073333
Top-11,HTRU,100,5791,9,0.95,0.95,0.0,1.3030220999971789
Top-11,HTRU,100,9925,10,0.95,0.95,0.0,1.3068038999954297
Top-11,HTRU,100,5535,1,1.0,1.0,0.0,1.3054638000030536
Top-11,HTRU,100,4931,2,1.0,1.0,0.0,1.303798299992195
Top-11,HTRU,100,3510,3,1.0,0.97,0.030000000000000027,1.3012460999962059
Top-11,HTRU,100,202,4,1.0,1.0,0.0,1.308943599990016
Top-11,HTRU,100,4218,5,1.0,0.99,0.010000000000000009,1.3077186999980768
Top-11,HTRU,100,8958,6,1.0,1.0,0.0,1.3130941000017629
Top-11,HTRU,100,4389,7,1.0,0.99,0.010000000000000009,1.3000508999975864
Top-11,HTRU,100,2327,8,1.0,1.0,0.0,1.3254908999988402
Top-11,HTRU,100,8004,9,1.0,1.0,0.0,1.3295201000109955
Top-11,HTRU,100,2931,10,1.0,1.0,0.0,1.3316715999935695
Top-11,anuranCalls,100,2433,1,0.0,0.01,0.01,0.644427999999607
Top-11,anuranCalls,100,5311,2,0.0,0.0,0.0,0.64834119999432
Top-11,anuranCalls,100,5051,3,0.0,0.04,0.04,0.6462544000060007
Top-11,anuranCalls,100,6420,4,0.0,0.0,0.0,0.6490631000015128
Top-11,anuranCalls,100,1184,5,0.0,0.05,0.05,0.6471486999980698
Top-11,anuranCalls,100,4555,6,0.0,0.0,0.0,0.6471270000074583
Top-11,anuranCalls,100,3385,7,0.0,0.02,0.02,0.6453729000022577
Top-11,anuranCalls,100,6396,8,0.0,0.0,0.0,0.6480745000008028
Top-11,anuranCalls,100,8666,9,0.0,0.02,0.02,0.6513345999919693
Top-11,anuranCalls,100,9274,10,0.0,0.0,0.0,0.6466336000012234
Top-11,anuranCalls,100,2558,1,0.05,0.07,0.020000000000000004,0.6446643999915977
Top-11,anuranCalls,100,7849,2,0.05,0.07,0.020000000000000004,0.6472020999935921
Top-11,anuranCalls,100,2047,3,0.05,0.06,0.009999999999999995,0.6465023999953701
Top-11,anuranCalls,100,2747,4,0.05,0.08,0.03,0.6458423999974912
Top-11,anuranCalls,100,9167,5,0.05,0.03,0.020000000000000004,0.6465592000095057
Top-11,anuranCalls,100,9998,6,0.05,0.08,0.03,0.6464975999915623
Top-11,anuranCalls,100,189,7,0.05,0.06,0.009999999999999995,0.6458390999941912
Top-11,anuranCalls,100,2734,8,0.05,0.09,0.039999999999999994,0.6479329000067082
Top-11,anuranCalls,100,3005,9,0.05,0.07,0.020000000000000004,0.6465466000045126
Top-11,anuranCalls,100,4658,10,0.05,0.03,0.020000000000000004,0.6468523000003188
Top-11,anuranCalls,100,1899,1,0.11,0.13,0.020000000000000004,0.6472026999945228
Top-11,anuranCalls,100,7734,2,0.11,0.11,0.0,0.6484339000016917
Top-11,anuranCalls,100,1267,3,0.11,0.16,0.05,0.6502860999935365
Top-11,anuranCalls,100,1528,4,0.11,0.13,0.020000000000000004,0.6436984000029042
Top-11,anuranCalls,100,3556,5,0.11,0.1,0.009999999999999995,0.6434921000000031
Top-11,anuranCalls,100,3890,6,0.11,0.14,0.030000000000000013,0.6424529000032635
Top-11,anuranCalls,100,8838,7,0.11,0.11,0.0,0.6432130000030156
Top-11,anuranCalls,100,5393,8,0.11,0.1,0.009999999999999995,0.6428419000003487
Top-11,anuranCalls,100,8792,9,0.11,0.13,0.020000000000000004,0.6427141999993182
Top-11,anuranCalls,100,8433,10,0.11,0.12,0.009999999999999995,0.6422509000076388
Top-11,anuranCalls,100,7513,1,0.16,0.21,0.04999999999999999,0.642515600000479
Top-11,anuranCalls,100,2612,2,0.16,0.16,0.0,0.6416565999970771
Top-11,anuranCalls,100,7041,3,0.16,0.2,0.04000000000000001,0.6416603000070609
Top-11,anuranCalls,100,9555,4,0.16,0.16,0.0,0.643744400000287
Top-11,anuranCalls,100,6235,5,0.16,0.11,0.05,0.6401388000012957
Top-11,anuranCalls,100,5486,6,0.16,0.17,0.010000000000000009,0.6405442999966908
Top-11,anuranCalls,100,7099,7,0.16,0.19,0.03,0.6433191999967676
Top-11,anuranCalls,100,9670,8,0.16,0.21,0.04999999999999999,0.6569457000077819
Top-11,anuranCalls,100,775,9,0.16,0.17,0.010000000000000009,0.6468377999881341
Top-11,anuranCalls,100,8226,10,0.16,0.13,0.03,0.6488345000034315
Top-11,anuranCalls,100,3152,1,0.21,0.22,0.010000000000000009,0.6460588000009011
Top-11,anuranCalls,100,1585,2,0.21,0.22,0.010000000000000009,0.6474612000056368
Top-11,anuranCalls,100,3943,3,0.21,0.22,0.010000000000000009,0.648762999997416
Top-11,anuranCalls,100,7555,4,0.21,0.21,0.0,0.6460024000043632
Top-11,anuranCalls,100,3073,5,0.21,0.22,0.010000000000000009,0.6469023999998171
Top-11,anuranCalls,100,1021,6,0.21,0.22,0.010000000000000009,0.6475643999947351
Top-11,anuranCalls,100,3843,7,0.21,0.22,0.010000000000000009,0.6463367000033031
Top-11,anuranCalls,100,7989,8,0.21,0.23,0.020000000000000018,0.6480389999960607
Top-11,anuranCalls,100,9692,9,0.21,0.2,0.009999999999999981,0.6481653000046208
Top-11,anuranCalls,100,6873,10,0.21,0.22,0.010000000000000009,0.6465279999974882
Top-11,anuranCalls,100,5675,1,0.26,0.26,0.0,0.6473717000008037
Top-11,anuranCalls,100,161,2,0.26,0.26,0.0,0.6472504999983357
Top-11,anuranCalls,100,4297,3,0.26,0.28,0.020000000000000018,0.646456999998918
Top-11,anuranCalls,100,995,4,0.26,0.26,0.0,0.6477726000048278
Top-11,anuranCalls,100,7629,5,0.26,0.3,0.03999999999999998,0.6457258999980695
Top-11,anuranCalls,100,9467,6,0.26,0.27,0.010000000000000009,0.6953591999954369
Top-11,anuranCalls,100,1016,7,0.26,0.27,0.010000000000000009,0.6439669999999751
Top-11,anuranCalls,100,7869,8,0.26,0.26,0.0,0.6463847000013629
Top-11,anuranCalls,100,6439,9,0.26,0.28,0.020000000000000018,0.6489832000006572
Top-11,anuranCalls,100,7892,10,0.26,0.28,0.020000000000000018,0.646707800009608
Top-11,anuranCalls,100,6863,1,0.32,0.35,0.02999999999999997,0.6449418999982299
Top-11,anuranCalls,100,7916,2,0.32,0.32,0.0,0.6437888999971619
Top-11,anuranCalls,100,8529,3,0.32,0.31,0.010000000000000009,0.6459319999921718
Top-11,anuranCalls,100,878,4,0.32,0.34,0.020000000000000018,0.6465573000023142
Top-11,anuranCalls,100,9268,5,0.32,0.34,0.020000000000000018,0.6504401999955007
Top-11,anuranCalls,100,4887,6,0.32,0.32,0.0,0.6481775000065682
Top-11,anuranCalls,100,4859,7,0.32,0.35,0.02999999999999997,0.6488978999914252
Top-11,anuranCalls,100,6331,8,0.32,0.35,0.02999999999999997,0.6476222999990568
Top-11,anuranCalls,100,8571,9,0.32,0.36,0.03999999999999998,0.6453869999968447
Top-11,anuranCalls,100,8684,10,0.32,0.37,0.04999999999999999,0.6489538000059838
Top-11,anuranCalls,100,7208,1,0.37,0.38,0.010000000000000009,0.6475043000064034
Top-11,anuranCalls,100,5276,2,0.37,0.4,0.030000000000000027,0.6471870000059425
Top-11,anuranCalls,100,2062,3,0.37,0.38,0.010000000000000009,0.647573200003535
Top-11,anuranCalls,100,64,4,0.37,0.35,0.020000000000000018,0.6466905999950541
Top-11,anuranCalls,100,8006,5,0.37,0.4,0.030000000000000027,0.6474967999965884
Top-11,anuranCalls,100,2568,6,0.37,0.4,0.030000000000000027,0.6474928999996337
Top-11,anuranCalls,100,5463,7,0.37,0.38,0.010000000000000009,0.6472026999908849
Top-11,anuranCalls,100,2027,8,0.37,0.36,0.010000000000000009,0.6484946999989916
Top-11,anuranCalls,100,2695,9,0.37,0.35,0.020000000000000018,0.6469443999994837
Top-11,anuranCalls,100,9687,10,0.37,0.4,0.030000000000000027,0.6494689999963157
Top-11,anuranCalls,100,5258,1,0.42,0.43,0.010000000000000009,0.646981699999742
Top-11,anuranCalls,100,5618,2,0.42,0.41,0.010000000000000009,0.6496206999945571
Top-11,anuranCalls,100,6736,3,0.42,0.44,0.020000000000000018,0.6495923000038601
Top-11,anuranCalls,100,391,4,0.42,0.44,0.020000000000000018,0.6491435000025376
Top-11,anuranCalls,100,5892,5,0.42,0.43,0.010000000000000009,0.6495541000003868
Top-11,anuranCalls,100,3561,6,0.42,0.42,0.0,0.6477684999990743
Top-11,anuranCalls,100,6184,7,0.42,0.42,0.0,0.6467561999997997
Top-11,anuranCalls,100,3099,8,0.42,0.4,0.019999999999999962,0.6489023999965866
Top-11,anuranCalls,100,6278,9,0.42,0.41,0.010000000000000009,0.6467752999997174
Top-11,anuranCalls,100,8392,10,0.42,0.49,0.07,0.6560591000052227
Top-11,anuranCalls,100,3104,1,0.47,0.52,0.050000000000000044,0.6424894000047061
Top-11,anuranCalls,100,7215,2,0.47,0.5,0.030000000000000027,0.6424032999893825
Top-11,anuranCalls,100,2454,3,0.47,0.47,0.0,0.6425755999953253
Top-11,anuranCalls,100,8996,4,0.47,0.48,0.010000000000000009,0.6424739000030968
Top-11,anuranCalls,100,2731,5,0.47,0.49,0.020000000000000018,0.6437474000013026
Top-11,anuranCalls,100,8154,6,0.47,0.47,0.0,0.6436170999950264
Top-11,anuranCalls,100,9762,7,0.47,0.47,0.0,0.6443297000005259
Top-11,anuranCalls,100,5056,8,0.47,0.49,0.020000000000000018,0.6444533999965643
Top-11,anuranCalls,100,8110,9,0.47,0.48,0.010000000000000009,0.6472018000022217
Top-11,anuranCalls,100,3840,10,0.47,0.5,0.030000000000000027,0.6493407999987539
Top-11,anuranCalls,100,1028,1,0.53,0.51,0.020000000000000018,0.6482750999894051
Top-11,anuranCalls,100,7385,2,0.53,0.51,0.020000000000000018,0.6469381999959296
Top-11,anuranCalls,100,502,3,0.53,0.56,0.030000000000000027,0.6498896999946737
Top-11,anuranCalls,100,6910,4,0.53,0.51,0.020000000000000018,0.6555205999975442
Top-11,anuranCalls,100,9062,5,0.53,0.53,0.0,0.6546065999973507
Top-11,anuranCalls,100,6938,6,0.53,0.56,0.030000000000000027,0.656438199996046
Top-11,anuranCalls,100,4488,7,0.53,0.54,0.010000000000000009,0.6539444000009098
Top-11,anuranCalls,100,206,8,0.53,0.54,0.010000000000000009,0.6517019000093569
Top-11,anuranCalls,100,5134,9,0.53,0.55,0.020000000000000018,0.6582051000114006
Top-11,anuranCalls,100,5977,10,0.53,0.53,0.0,0.6556904000099166
Top-11,anuranCalls,100,7721,1,0.58,0.58,0.0,0.6543189000040002
Top-11,anuranCalls,100,7035,2,0.58,0.63,0.050000000000000044,0.6535562000062782
Top-11,anuranCalls,100,1484,3,0.58,0.6,0.020000000000000018,0.6550912999919092
Top-11,anuranCalls,100,7858,4,0.58,0.57,0.010000000000000009,0.6557743000012124
Top-11,anuranCalls,100,863,5,0.58,0.56,0.019999999999999907,0.6757407000040985
Top-11,anuranCalls,100,2790,6,0.58,0.6,0.020000000000000018,0.6771160999996937
Top-11,anuranCalls,100,7408,7,0.58,0.61,0.030000000000000027,0.6683484999994107
Top-11,anuranCalls,100,8755,8,0.58,0.58,0.0,0.6701403999941249
Top-11,anuranCalls,100,5116,9,0.58,0.58,0.0,0.6744871999944735
Top-11,anuranCalls,100,6019,10,0.58,0.6,0.020000000000000018,0.6706148000012035
Top-11,anuranCalls,100,1757,1,0.63,0.61,0.020000000000000018,0.6689979000002495
Top-11,anuranCalls,100,7574,2,0.63,0.66,0.030000000000000027,0.6692436999946949
Top-11,anuranCalls,100,6374,3,0.63,0.67,0.040000000000000036,0.6676741000010225
Top-11,anuranCalls,100,6892,4,0.63,0.62,0.010000000000000009,0.669799499999499
Top-11,anuranCalls,100,1678,5,0.63,0.62,0.010000000000000009,0.6704309999950055
Top-11,anuranCalls,100,3242,6,0.63,0.64,0.010000000000000009,0.6665847999865946
Top-11,anuranCalls,100,4636,7,0.63,0.64,0.010000000000000009,0.6713672000005317
Top-11,anuranCalls,100,1059,8,0.63,0.63,0.0,0.6498809000040637
Top-11,anuranCalls,100,6668,9,0.63,0.64,0.010000000000000009,0.641508700002305
Top-11,anuranCalls,100,9914,10,0.63,0.65,0.020000000000000018,0.6418791999967652
Top-11,anuranCalls,100,3157,1,0.68,0.62,0.06000000000000005,0.6411244000009901
Top-11,anuranCalls,100,5915,2,0.68,0.69,0.009999999999999898,0.641540000000532
Top-11,anuranCalls,100,9789,3,0.68,0.67,0.010000000000000009,0.641932700003963
Top-11,anuranCalls,100,2693,4,0.68,0.68,0.0,0.6474000000016531
Top-11,anuranCalls,100,3627,5,0.68,0.68,0.0,0.642537399991852
Top-11,anuranCalls,100,9555,6,0.68,0.68,0.0,0.6422187000025588
Top-11,anuranCalls,100,5450,7,0.68,0.7,0.019999999999999907,0.6425413999968441
Top-11,anuranCalls,100,1663,8,0.68,0.71,0.029999999999999916,0.6462067000029492
Top-11,anuranCalls,100,9721,9,0.68,0.7,0.019999999999999907,0.6462067000029492
Top-11,anuranCalls,100,5592,10,0.68,0.66,0.020000000000000018,0.642124000001786
Top-11,anuranCalls,100,7392,1,0.74,0.76,0.020000000000000018,0.6440603999981249
Top-11,anuranCalls,100,1306,2,0.74,0.73,0.010000000000000009,0.6441785999959393
Top-11,anuranCalls,100,6776,3,0.74,0.75,0.010000000000000009,0.6468483999997261
Top-11,anuranCalls,100,5864,4,0.74,0.76,0.020000000000000018,0.6487973999937822
Top-11,anuranCalls,100,9474,5,0.74,0.71,0.030000000000000027,0.6484296000016911
Top-11,anuranCalls,100,7526,6,0.74,0.74,0.0,0.6481701999946381
Top-11,anuranCalls,100,8901,7,0.74,0.71,0.030000000000000027,0.6480613999992784
Top-11,anuranCalls,100,5575,8,0.74,0.74,0.0,0.6470165000137058
Top-11,anuranCalls,100,5530,9,0.74,0.75,0.010000000000000009,0.6492827000001853
Top-11,anuranCalls,100,4413,10,0.74,0.75,0.010000000000000009,0.6483983000034641
Top-11,anuranCalls,100,3748,1,0.79,0.79,0.0,0.647929099995963
Top-11,anuranCalls,100,663,2,0.79,0.76,0.030000000000000027,0.6495596000022488
Top-11,anuranCalls,100,1998,3,0.79,0.77,0.020000000000000018,0.6454940999974497
Top-11,anuranCalls,100,7994,4,0.79,0.82,0.029999999999999916,0.648946999990585
Top-11,anuranCalls,100,1495,5,0.79,0.79,0.0,0.6687141000002157
Top-11,anuranCalls,100,3304,6,0.79,0.79,0.0,0.645982100002584
Top-11,anuranCalls,100,3763,7,0.79,0.77,0.020000000000000018,0.6486333000029845
Top-11,anuranCalls,100,5232,8,0.79,0.82,0.029999999999999916,0.6472733000009612
Top-11,anuranCalls,100,1853,9,0.79,0.8,0.010000000000000009,0.6471100999951886
Top-11,anuranCalls,100,6585,10,0.79,0.82,0.029999999999999916,0.6514749000089068
Top-11,anuranCalls,100,1291,1,0.84,0.82,0.020000000000000018,0.6481005999994522
Top-11,anuranCalls,100,3581,2,0.84,0.86,0.020000000000000018,0.6453526000041165
Top-11,anuranCalls,100,7554,3,0.84,0.8,0.039999999999999925,0.6469134999861126
Top-11,anuranCalls,100,7280,4,0.84,0.85,0.010000000000000009,0.6472930000054475
Top-11,anuranCalls,100,1636,5,0.84,0.8,0.039999999999999925,0.6453109999965818
Top-11,anuranCalls,100,3696,6,0.84,0.86,0.020000000000000018,0.6503754999939702
Top-11,anuranCalls,100,698,7,0.84,0.83,0.010000000000000009,0.6500653000002785
Top-11,anuranCalls,100,4737,8,0.84,0.84,0.0,0.6488044000034279
Top-11,anuranCalls,100,854,9,0.84,0.84,0.0,0.6495297999972536
Top-11,anuranCalls,100,8164,10,0.84,0.85,0.010000000000000009,0.6482054000007338
Top-11,anuranCalls,100,5855,1,0.89,0.87,0.020000000000000018,0.6467074000029243
Top-11,anuranCalls,100,7392,2,0.89,0.9,0.010000000000000009,0.6483200000038778
Top-11,anuranCalls,100,6528,3,0.89,0.9,0.010000000000000009,0.6469385999989754
Top-11,anuranCalls,100,5249,4,0.89,0.91,0.020000000000000018,0.6462266000089585
Top-11,anuranCalls,100,5172,5,0.89,0.87,0.020000000000000018,0.6473355999951309
Top-11,anuranCalls,100,1707,6,0.89,0.88,0.010000000000000009,0.6469927999969514
Top-11,anuranCalls,100,5791,7,0.89,0.9,0.010000000000000009,0.6465097000000242
Top-11,anuranCalls,100,9925,8,0.89,0.89,0.0,0.6951229000005696
Top-11,anuranCalls,100,5535,9,0.89,0.89,0.0,0.6444032999970659
Top-11,anuranCalls,100,4931,10,0.89,0.87,0.020000000000000018,0.6467919000024267
Top-11,anuranCalls,100,3510,1,0.95,0.95,0.0,0.6597300000066753
Top-11,anuranCalls,100,202,2,0.95,0.97,0.020000000000000018,0.6685194000056072
Top-11,anuranCalls,100,4218,3,0.95,0.95,0.0,0.6681090000020049
Top-11,anuranCalls,100,8958,4,0.95,0.96,0.010000000000000009,0.6675324000025284
Top-11,anuranCalls,100,4389,5,0.95,0.94,0.010000000000000009,0.6723343000085151
Top-11,anuranCalls,100,2327,6,0.95,0.94,0.010000000000000009,0.6718913999939105
Top-11,anuranCalls,100,8004,7,0.95,0.95,0.0,0.6693041000035009
Top-11,anuranCalls,100,2931,8,0.95,0.95,0.0,0.6711390999953437
Top-11,anuranCalls,100,7777,9,0.95,0.91,0.039999999999999925,0.6483268999945722
Top-11,anuranCalls,100,197,10,0.95,0.99,0.040000000000000036,0.6485588999967149
Top-11,anuranCalls,100,7125,1,1.0,1.0,0.0,0.6505355000008421
Top-11,anuranCalls,100,1930,2,1.0,1.0,0.0,0.6470976000018709
Top-11,anuranCalls,100,6287,3,1.0,1.0,0.0,0.6466454000037629
Top-11,anuranCalls,100,8800,4,1.0,0.99,0.010000000000000009,0.6499368999975559
Top-11,anuranCalls,100,9339,5,1.0,1.0,0.0,0.6476120000079391
Top-11,anuranCalls,100,4282,6,1.0,1.0,0.0,0.6471033999951032
Top-11,anuranCalls,100,2511,7,1.0,1.0,0.0,0.6473681000024953
Top-11,anuranCalls,100,9986,8,1.0,1.0,0.0,0.6496187000120699
Top-11,anuranCalls,100,659,9,1.0,1.0,0.0,0.6453859000030207
Top-11,anuranCalls,100,2811,10,1.0,0.99,0.010000000000000009,0.649682400005986
Top-11,click-prediction,100,860,1,0.0,0.0,0.0,2.760184399998252
Top-11,click-prediction,100,5390,2,0.0,0.0,0.0,2.7631373000112944
Top-11,click-prediction,100,5191,3,0.0,0.48,0.48,2.750034200002119
Top-11,click-prediction,100,5734,4,0.0,0.1,0.1,2.7563873999934003
Top-11,click-prediction,100,6265,5,0.0,0.0,0.0,2.754675199998019
Top-11,click-prediction,100,466,6,0.0,0.09,0.09,2.7506929999944987
Top-11,click-prediction,100,4426,7,0.0,0.19,0.19,2.7472316000057617
Top-11,click-prediction,100,5578,8,0.0,0.0,0.0,2.744488400006958
Top-11,click-prediction,100,8322,9,0.0,0.0,0.0,2.7475984999946377
Top-11,click-prediction,100,1685,10,0.0,0.0,0.0,2.755109599998832
Top-11,click-prediction,100,769,1,0.05,0.0,0.05,2.7495054000064556
Top-11,click-prediction,100,6949,2,0.05,0.1,0.05,2.7453936000056274
Top-11,click-prediction,100,2433,3,0.05,0.29,0.24,2.7363336000053096
Top-11,click-prediction,100,5311,4,0.05,0.0,0.05,2.749495800006116
Top-11,click-prediction,100,5051,5,0.05,0.1,0.05,2.809634900011588
Top-11,click-prediction,100,6420,6,0.05,0.05,0.0,2.749190800012002
Top-11,click-prediction,100,1184,7,0.05,0.29,0.24,2.757571799993457
Top-11,click-prediction,100,4555,8,0.05,0.0,0.05,2.7493073000041477
Top-11,click-prediction,100,3385,9,0.05,0.29,0.24,2.7826753000008466
Top-11,click-prediction,100,6396,10,0.05,0.0,0.05,2.7466484000033233
Top-11,click-prediction,100,8666,1,0.11,0.07,0.039999999999999994,2.7640400000054797
Top-11,click-prediction,100,9274,2,0.11,0.16,0.05,2.7430334000018775
Top-11,click-prediction,100,2558,3,0.11,0.38,0.27,2.7501978000072995
Top-11,click-prediction,100,7849,4,0.11,0.0,0.11,2.7502981000034197
Top-11,click-prediction,100,2047,5,0.11,0.49,0.38,2.7613539999911154
Top-11,click-prediction,100,2747,6,0.11,0.0,0.11,2.771145599996089
