1,2,3,4,5,6,7,8,9,10
20.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
21.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
22.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
23.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
24.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
25.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
26.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
27.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
28.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
29.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
30.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
31.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
32.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
33.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
34.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
35.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
36.0,4.566437,0.0,16.0,78.53008,9.0,0.1916298,98.61336,0.0,1.0
1.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
2.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
3.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
4.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
5.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
6.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
7.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
8.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
9.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
10.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
11.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
12.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
13.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
14.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
15.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
16.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
17.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
18.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
19.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
20.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
21.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
22.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
23.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
24.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
25.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
26.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,1.0
27.0,4.384152,7.0,9.0,70.00119,12.0,0.6091126,19.78601,1.0,0.0
1.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
2.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
3.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
4.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
5.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
6.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
7.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
8.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
9.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
10.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
11.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
12.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
13.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
14.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,1.0
15.0,4.132603,0.0,3.0,66.61913,24.0,2.125818,29.57731,0.0,0.0
1.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
2.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
3.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
4.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
5.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
6.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
7.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
8.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
9.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
10.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
11.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,1.0
12.0,4.144704,7.0,3.0,65.06039,26.0,3.103073,4.547235,1.0,0.0
1.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
2.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
3.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
4.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
5.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
6.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
7.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
8.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
9.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
10.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
11.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
12.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
13.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
14.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
15.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
16.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
17.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
18.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
19.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
20.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
21.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
22.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
23.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
24.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
25.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
26.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
27.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
28.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
29.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
30.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
31.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
32.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
33.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
34.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
35.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
36.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
37.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
38.0,5.01478,-3.0,2.0,73.47842,7.0,0.3551657,100.0,1.0,1.0
1.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
2.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
3.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
4.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
5.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
6.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
7.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
8.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
9.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
10.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
11.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
12.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
13.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
14.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
15.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
16.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
17.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
18.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
19.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
20.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
21.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
22.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
23.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
24.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
25.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
26.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
27.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
28.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
29.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
30.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
31.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
32.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,1.0
33.0,3.968752,1.0,0.0,86.16838,12.0,1.07716,9.309574,0.0,0.0
1.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
2.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
3.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
4.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
5.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
6.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
7.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
8.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
9.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
10.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
11.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
12.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
13.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
14.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
15.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
16.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
17.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
18.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
19.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
20.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
21.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
22.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
23.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
24.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
25.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
26.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
27.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
28.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
29.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
30.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
31.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
32.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
33.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
34.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
35.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
36.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
37.0,4.164355,10.0,1.0,81.62527,24.0,0.4730718,29.48824,0.0,1.0
1.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
2.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
3.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
4.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
5.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
6.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
7.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
8.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
9.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
10.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
11.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
12.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
13.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
14.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
15.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
16.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
17.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
18.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
19.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
20.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
21.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
22.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
23.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
24.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
25.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
26.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
27.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
28.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
29.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
30.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
31.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
32.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
33.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
34.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
35.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
36.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
37.0,4.826316,7.0,3.0,86.70313,24.0,0.8865122,40.10305,0.0,1.0
1.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
2.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
3.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
4.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
5.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
6.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
7.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
8.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
9.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
10.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
11.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
12.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
13.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
14.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
15.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
16.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
17.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
18.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
19.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
20.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
21.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
22.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
23.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
24.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
25.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
26.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
27.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
28.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
29.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
30.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
31.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
32.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
33.0,4.455238,4.0,7.0,82.46267,25.0,0.0,91.66184,0.0,1.0
1.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
2.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
3.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
4.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
5.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
6.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
7.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
8.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
9.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
10.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
11.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
12.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
13.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
14.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
15.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
16.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
17.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
18.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
19.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
20.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
21.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
22.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
23.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
24.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
25.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
26.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
27.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
28.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
29.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
30.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
31.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
32.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
33.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,1.0
34.0,4.884496,5.0,4.0,56.80732,6.0,0.6265769,96.01218,1.0,0.0
1.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
2.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
3.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
4.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
5.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
6.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
7.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
8.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
9.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
10.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
11.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
12.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
13.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
14.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
15.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
16.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
17.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
18.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
19.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,1.0
20.0,4.312367,0.0,5.0,73.43437,25.0,0.2872221,100.0,1.0,0.0
1.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
2.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
3.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
4.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
5.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
6.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
7.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
8.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
9.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
10.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
11.0,4.148023,9.0,9.0,63.23879,28.0,2.127219,39.09695,0.0,1.0
