dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
bank8FM,"['DyS', 'SMM', 'X', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.15409146 0.13063131 0.11925009 0.10745222 0.10118188 0.09504738
 0.09215308 0.08998228 0.04160671 0.03583143 0.03277216]","[np.float64(0.03705540259333334), np.float64(0.04371020370250002), np.float64(0.04788190239166665), np.float64(0.05313916666666668), np.float64(0.05643224900000001), np.float64(0.06007447499999999), np.float64(0.061961265386428516), np.float64(0.06345606519166667), np.float64(0.13723558589999996), np.float64(0.15935508333333334), np.float64(0.17423084946333336)]","['DyS', 'SORD', 'SMM', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.1249804  0.11182496 0.11124061 0.1110939  0.11026642 0.0918695
 0.09168051 0.09145171 0.08052806 0.04147636 0.03358757]","[np.float64(0.01266057), np.float64(0.014150000000000001), np.float64(0.01422433), np.float64(0.014243114999999999), np.float64(0.01435), np.float64(0.017223595), np.float64(0.0172591), np.float64(0.01730228), np.float64(0.01964934), np.float64(0.038149999999999996), np.float64(0.047110385)]"
churn,"['DyS', 'MAX', 'SMM', 'SORD', 'MS', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.13256805 0.12593287 0.11673699 0.11659662 0.11024345 0.09461403
 0.08653369 0.07202651 0.05704466 0.05612153 0.03158159]","[np.float64(0.034331074062499994), np.float64(0.036139916416666674), np.float64(0.03898681640000001), np.float64(0.039033750000000006), np.float64(0.04128321008333333), np.float64(0.04810283775333333), np.float64(0.05259458333333335), np.float64(0.06318789440000001), np.float64(0.07978316358000001), np.float64(0.0810955), np.float64(0.14410937683000005)]","['DyS', 'MAX', 'X', 'HDy', 'SORD', 'SMM', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.18881465 0.16592953 0.15883166 0.12076961 0.09844851 0.07878177
 0.06020945 0.04819889 0.03193466 0.02626717 0.02181411]","[np.float64(0.048099420000000004), np.float64(0.054733325), np.float64(0.05717925), np.float64(0.0752), np.float64(0.09225), np.float64(0.11527889), np.float64(0.15083802999999998), np.float64(0.188425), np.float64(0.28438932), np.float64(0.34575), np.float64(0.41633039000000005)]"
clean2,"['MS', 'ACC', 'X', 'MAX', 'HDy', 'DyS', 'PCC', 'SMM', 'CC', 'SORD', 'PACC']","[0.13103802 0.11141538 0.10472498 0.0954972  0.09193832 0.09118445
 0.08640714 0.0845697  0.07617217 0.07236126 0.05469136]","[np.float64(0.05856496874166667), np.float64(0.06887951479333332), np.float64(0.07327990996999997), np.float64(0.08036085911666664), np.float64(0.08347158333333325), np.float64(0.08416169048333338), np.float64(0.08881485090833335), np.float64(0.090744525425), np.float64(0.10074856666666664), np.float64(0.10605449999999993), np.float64(0.14031900541666664)]","['ACC', 'CC', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'DyS', 'HDy', 'PACC', 'PCC']","[2.49596548e-01 2.49596548e-01 2.49596548e-01 2.49596548e-01
 4.51011534e-04 2.77329498e-04 2.77329498e-04 2.51708382e-04
 1.99677239e-04 7.83753680e-05 7.83753680e-05]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.000553415), np.float64(0.0009), np.float64(0.0009), np.float64(0.00099161), np.float64(0.00125), np.float64(0.00318463), np.float64(0.00318463)]"
click-prediction,"['SORD', 'HDy', 'X', 'MAX', 'PCC', 'SMM', 'MS', 'ACC', 'DyS', 'CC', 'PACC']","[0.12955437 0.12411724 0.12133793 0.10977509 0.09788633 0.08798623
 0.08584    0.07220427 0.07172614 0.05739681 0.0421756 ]","[np.float64(0.08319339999999999), np.float64(0.08683780833333339), np.float64(0.08882687388750002), np.float64(0.09818319456666665), np.float64(0.11010801409999994), np.float64(0.12249722891499999), np.float64(0.12555998816333333), np.float64(0.14927190895000006), np.float64(0.15026695371666662), np.float64(0.18778166666666657), np.float64(0.25555223841499985)]","['DyS', 'SORD', 'HDy', 'MAX', 'SMM', 'X', 'PCC', 'MS', 'ACC', 'CC', 'PACC']","[0.13689034 0.13601417 0.13438809 0.13143435 0.12995519 0.12692553
 0.04927563 0.04441299 0.04081381 0.03504307 0.03484683]","[np.float64(0.12728009), np.float64(0.1281), np.float64(0.12965), np.float64(0.132563635), np.float64(0.13407249), np.float64(0.137272735), np.float64(0.353590925), np.float64(0.3923045), np.float64(0.4269), np.float64(0.4972), np.float64(0.5)]"
cmc,"['SORD', 'DyS', 'MS', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'CC', 'PCC', 'PACC']","[0.12851204 0.12469804 0.12348745 0.12071805 0.10895683 0.10114744
 0.09700116 0.07867753 0.04258943 0.04155594 0.0326561 ]","[np.float64(0.07375500000000006), np.float64(0.0760108625999999), np.float64(0.0767560242), np.float64(0.07851688908333335), np.float64(0.08699230281666656), np.float64(0.09370880550833323), np.float64(0.09771435523333341), np.float64(0.12047157499999991), np.float64(0.22255300000000033), np.float64(0.22808785667500017), np.float64(0.2902491926333337)]","['SMM', 'SORD', 'MS', 'DyS', 'MAX', 'ACC', 'X', 'HDy', 'CC', 'PCC', 'PACC']","[0.13227908 0.12687797 0.12544458 0.1254431  0.10746924 0.10377414
 0.10296513 0.06549528 0.04187309 0.04101012 0.02736828]","[np.float64(0.071793785), np.float64(0.07485), np.float64(0.07570527), np.float64(0.07570616499999999), np.float64(0.08836776), np.float64(0.091514285), np.float64(0.09223332499999999), np.float64(0.145), np.float64(0.2268), np.float64(0.231572515), np.float64(0.347000865)]"
covtype_reduced,"['MS', 'SORD', 'DyS', 'HDy', 'X', 'SMM', 'MAX', 'ACC', 'CC', 'PCC', 'PACC']","[0.12847294 0.11948838 0.11381371 0.11161541 0.10890629 0.10758141
 0.09999422 0.07429195 0.04654273 0.04491364 0.04437933]","[np.float64(0.05429077135333334), np.float64(0.058373000000000015), np.float64(0.061283434435000006), np.float64(0.062490433333333345), np.float64(0.06404492716666665), np.float64(0.06483364890833337), np.float64(0.06975298582999999), np.float64(0.09388494369583332), np.float64(0.14986004999999997), np.float64(0.15529571059166664), np.float64(0.15716538746666672)]","['DyS', 'MS', 'SORD', 'SMM', 'X', 'HDy', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.11892145 0.11890914 0.11856677 0.11802688 0.09935966 0.09709121
 0.09680786 0.09298947 0.05547221 0.04903069 0.03482465]","[np.float64(0.053639545000000004), np.float64(0.053645095), np.float64(0.0538), np.float64(0.0540461), np.float64(0.06420002), np.float64(0.06570000000000001), np.float64(0.065892295), np.float64(0.068598005), np.float64(0.114992575), np.float64(0.1301), np.float64(0.18317175)]"
cpu_act,"['DyS', 'ACC', 'MS', 'X', 'SORD', 'MAX', 'SMM', 'HDy', 'PACC', 'CC', 'PCC']","[0.12517096 0.12034823 0.11914787 0.11176195 0.10301039 0.09669894
 0.09656559 0.08363026 0.0714808  0.04338164 0.02880339]","[np.float64(0.034152740695833315), np.float64(0.035521348925000015), np.float64(0.03587921014999998), np.float64(0.038250329341666695), np.float64(0.04150000000000001), np.float64(0.04420866890333332), np.float64(0.04426971872166666), np.float64(0.05111704166666667), np.float64(0.059805310225), np.float64(0.0985424), np.float64(0.14841763911500006)]","['DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12242217 0.11756656 0.11664699 0.11364487 0.10723975 0.10723975
 0.08994249 0.08633117 0.07160825 0.0363853  0.03097269]","[np.float64(0.01911071), np.float64(0.0199), np.float64(0.020056880000000003), np.float64(0.020586715), np.float64(0.0218163), np.float64(0.0218163), np.float64(0.026011894999999997), np.float64(0.0271), np.float64(0.032671860000000004), np.float64(0.0643), np.float64(0.0755367)]"
default_credit_card_clients,"['HDy', 'SORD', 'MS', 'X', 'ACC', 'SMM', 'MAX', 'DyS', 'CC', 'PCC', 'PACC']","[0.13306106 0.12409678 0.11701313 0.09684645 0.09436677 0.09313277
 0.08656112 0.08176744 0.0592196  0.05725369 0.05668118]","[np.float64(0.05784390833333333), np.float64(0.06202233333333331), np.float64(0.06577699170833337), np.float64(0.07947396865000002), np.float64(0.08156230998333333), np.float64(0.08264300152500001), np.float64(0.0889171958083333), np.float64(0.09413003409166666), np.float64(0.12997000000000003), np.float64(0.134432763375), np.float64(0.13579061562083342)]","['SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.13533561 0.13355803 0.12949875 0.12564701 0.11895085 0.10158012
 0.08834773 0.07582198 0.03749668 0.02880551 0.02495771]","[np.float64(0.0802), np.float64(0.081267415), np.float64(0.08381482999999999), np.float64(0.086384195), np.float64(0.091247065), np.float64(0.10685078499999999), np.float64(0.12285449500000001), np.float64(0.14315), np.float64(0.28946338), np.float64(0.3768), np.float64(0.43489231500000003)]"
delta_ailerons,"['SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC']","[0.13423833 0.12248368 0.11195059 0.11169869 0.10459876 0.1032425
 0.09860343 0.09127209 0.0521637  0.03574524 0.034003  ]","[np.float64(0.03415978737500001), np.float64(0.03743807142857143), np.float64(0.04096050486166666), np.float64(0.0410528794970238), np.float64(0.04383945668333333), np.float64(0.04441536048869046), np.float64(0.046505), np.float64(0.050240471791666665), np.float64(0.08790696437333331), np.float64(0.12828427844166665), np.float64(0.1348573083333334)]","['DyS', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'HDy', 'PACC', 'CC', 'PCC']","[0.11122659 0.11017191 0.1095533  0.10743619 0.1021609  0.09891363
 0.09880047 0.09576352 0.07309935 0.05587238 0.03700176]","[np.float64(0.01941503), np.float64(0.01960089), np.float64(0.01971157), np.float64(0.020100000000000003), np.float64(0.021137905), np.float64(0.02183185), np.float64(0.021856854999999998), np.float64(0.02255), np.float64(0.029541539999999998), np.float64(0.038650000000000004), np.float64(0.058361215)]"
eeg,"['MAX', 'HDy', 'DyS', 'SORD', 'X', 'SMM', 'MS', 'CC', 'ACC', 'PCC', 'PACC']","[0.14118237 0.1324738  0.13036139 0.11534935 0.08883884 0.0840204
 0.07207116 0.07146997 0.06842432 0.05412619 0.04168221]","[np.float64(0.04618614800000001), np.float64(0.049222333333333326), np.float64(0.05001994775000001), np.float64(0.05652975000000004), np.float64(0.07339886209166673), np.float64(0.07760817219999988), np.float64(0.09047543855000006), np.float64(0.09123650000000003), np.float64(0.09529754854000001), np.float64(0.12047161119999984), np.float64(0.15643771362999997)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.13443852 0.13193348 0.12042043 0.11635217 0.11420116 0.07823318
 0.07200771 0.07033003 0.06820018 0.05910548 0.03477766]","[np.float64(0.12934412), np.float64(0.1318), np.float64(0.14440101), np.float64(0.14945), np.float64(0.15226494000000002), np.float64(0.222269275), np.float64(0.241485695), np.float64(0.24724621), np.float64(0.25496756000000004), np.float64(0.2942), np.float64(0.5)]"
electricity-normalized,"['SORD', 'DyS', 'MAX', 'HDy', 'SMM', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.15643895 0.12649722 0.11476916 0.11469668 0.11071073 0.10516003
 0.0864216  0.0599512  0.04473076 0.04160411 0.03901956]","[np.float64(0.041019166666666634), np.float64(0.05072834995166668), np.float64(0.055912193499999985), np.float64(0.055947523809523766), np.float64(0.05796181775416669), np.float64(0.06102123933904762), np.float64(0.07425221635166665), np.float64(0.10703697184833333), np.float64(0.1434582243), np.float64(0.15423944999999992), np.float64(0.16445585313000002)]","['DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC']","[0.12358402 0.11944623 0.11919279 0.11599283 0.10610207 0.10238189
 0.10126546 0.09937322 0.03948546 0.03667739 0.03649864]","[np.float64(0.054155755), np.float64(0.05603179), np.float64(0.05615093), np.float64(0.0577), np.float64(0.06307875), np.float64(0.0653708), np.float64(0.06609150000000001), np.float64(0.06735000000000001), np.float64(0.16949999999999998), np.float64(0.18247715), np.float64(0.18337082999999998)]"
elevators,"['DyS', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12411763 0.12322407 0.11925009 0.11900039 0.10574074 0.09727743
 0.09504998 0.08674751 0.05483092 0.04338842 0.03137283]","[np.float64(0.02718931419500002), np.float64(0.027386476866666683), np.float64(0.02829912499999999), np.float64(0.02835850667916666), np.float64(0.03191459861666665), np.float64(0.03469122484791667), np.float64(0.03550419629999997), np.float64(0.038902250000000006), np.float64(0.061546900816666625), np.float64(0.07777820833333333), np.float64(0.1075667546928571)]","['DyS', 'SORD', 'MS', 'SMM', 'HDy', 'ACC', 'MAX', 'X', 'PACC', 'PCC', 'CC']","[0.12941039 0.12295914 0.12209072 0.12192772 0.100968   0.09909645
 0.09792633 0.09480573 0.05125007 0.03041304 0.02915241]","[np.float64(0.025083929999999997), np.float64(0.0264), np.float64(0.02658778), np.float64(0.026623324999999996), np.float64(0.03215), np.float64(0.03275719), np.float64(0.033148605), np.float64(0.034239715), np.float64(0.06333886), np.float64(0.106734535), np.float64(0.11135)]"
file22f0e4a679,"['MS', 'X', 'HDy', 'SMM', 'SORD', 'MAX', 'DyS', 'ACC', 'PACC', 'PCC', 'CC']","[0.13491279 0.13185822 0.11561036 0.10973396 0.10161742 0.09877561
 0.09049637 0.08821751 0.05552276 0.037951   0.03530399]","[np.float64(0.021824207975000003), np.float64(0.022329777216666655), np.float64(0.025467999999999998), np.float64(0.026831845850000015), np.float64(0.028975), np.float64(0.02980862221999999), np.float64(0.03253572285000001), np.float64(0.03337619239166666), np.float64(0.05302987010952381), np.float64(0.077583323725), np.float64(0.08340033333333328)]","['HDy', 'DyS', 'MAX', 'X', 'SORD', 'MS', 'SMM', 'ACC', 'PACC', 'CC', 'PCC']","[0.12880703 0.11941764 0.10775893 0.10775893 0.09552674 0.09442777
 0.09346213 0.07973024 0.07275475 0.06610957 0.03424627]","[np.float64(0.00775), np.float64(0.008359355), np.float64(0.009263775), np.float64(0.009263775), np.float64(0.01045), np.float64(0.010571619999999999), np.float64(0.010680845000000001), np.float64(0.012520400000000001), np.float64(0.013720814999999999), np.float64(0.0151), np.float64(0.029149289999999998)]"
file79b563a1a18,"['DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'MAX', 'X', 'CC', 'PCC', 'PACC']","[0.14006395 0.13960083 0.12177786 0.11543868 0.10878189 0.07858574
 0.06797152 0.06661688 0.06541366 0.04801839 0.04773061]","[np.float64(0.06482409817166668), np.float64(0.06503914999999998), np.float64(0.07455804226666665), np.float64(0.0786523095625), np.float64(0.08346535714285709), np.float64(0.11553647270000005), np.float64(0.13357828577499992), np.float64(0.1362945687750001), np.float64(0.13880158333333342), np.float64(0.1890841879866666), np.float64(0.19022424516166658)]","['DyS', 'HDy', 'SORD', 'MS', 'SMM', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.1346273  0.13044501 0.11602203 0.11394464 0.11025738 0.0990303
 0.09453061 0.0788844  0.04501127 0.04189912 0.03534796]","[np.float64(0.044038065), np.float64(0.04545), np.float64(0.051100000000000007), np.float64(0.05203163), np.float64(0.053771690000000004), np.float64(0.059867795), np.float64(0.062717525), np.float64(0.07515714), np.float64(0.131716475), np.float64(0.14150000000000001), np.float64(0.167724705)]"
file7b5365fa741c,"['DyS', 'SMM', 'HDy', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.14182749 0.12431696 0.11427846 0.11383206 0.10149276 0.09060979
 0.08478076 0.08248231 0.05525439 0.05078418 0.04034084]","[np.float64(0.07207138593333333), np.float64(0.08222292358333341), np.float64(0.08944558333333333), np.float64(0.08979635), np.float64(0.10071362185833334), np.float64(0.11281014112500008), np.float64(0.12056630811166674), np.float64(0.12392601471333338), np.float64(0.18499350623333333), np.float64(0.2012773), np.float64(0.2533835086916665)]","['DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.13256544 0.12047491 0.11962938 0.11657443 0.10781019 0.09783353
 0.09752417 0.0784935  0.07562659 0.0276371  0.02583076]","[np.float64(0.035170395), np.float64(0.0387), np.float64(0.03897353), np.float64(0.03999487), np.float64(0.04324618), np.float64(0.04765625), np.float64(0.04780742), np.float64(0.059398280000000005), np.float64(0.06165), np.float64(0.16870000000000002), np.float64(0.1804972)]"
fri_c2_1000_10,"['DyS', 'SORD', 'MAX', 'HDy', 'SMM', 'MS', 'X', 'ACC', 'CC', 'PCC', 'PACC']","[0.15484073 0.12481676 0.11451712 0.11350829 0.10946131 0.10535471
 0.09756574 0.06683016 0.03932632 0.03867664 0.03510222]","[np.float64(0.03606269580833333), np.float64(0.044737374999999975), np.float64(0.048761044585), np.float64(0.049194416666666664), np.float64(0.051013223170833344), np.float64(0.053001655104999996), np.float64(0.05723294157083334), np.float64(0.08355470566249998), np.float64(0.14199077500000007), np.float64(0.14437587397499999), np.float64(0.15907752764833344)]","['HDy', 'DyS', 'X', 'MS', 'SORD', 'ACC', 'SMM', 'MAX', 'PACC', 'CC', 'PCC']","[0.1511733  0.12864273 0.11524377 0.10394671 0.09776919 0.09527569
 0.09483133 0.06854678 0.05705048 0.04876558 0.03875444]","[np.float64(0.053), np.float64(0.062282455), np.float64(0.0695238), np.float64(0.077079735), np.float64(0.08195000000000001), np.float64(0.08409475000000001), np.float64(0.0844888), np.float64(0.116886375), np.float64(0.14044026499999998), np.float64(0.1643), np.float64(0.206742395)]"
fried,"['DyS', 'SORD', 'X', 'MAX', 'MS', 'HDy', 'SMM', 'ACC', 'PACC', 'CC', 'PCC']","[0.17113743 0.12503935 0.11811689 0.10442206 0.09920187 0.09100413
 0.08142534 0.08076275 0.04764544 0.04106262 0.04018211]","[np.float64(0.03711949781666668), np.float64(0.05080429166666669), np.float64(0.05378177246666668), np.float64(0.06083518837499995), np.float64(0.06403644835000001), np.float64(0.06980491666666665), np.float64(0.07801668848500007), np.float64(0.07865675166666668), np.float64(0.13332934126666662), np.float64(0.1547036), np.float64(0.1580936462291667)]","['DyS', 'SMM', 'MS', 'SORD', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.1284903  0.11743002 0.11684158 0.11557296 0.09972618 0.09687089
 0.09571316 0.09373164 0.0627987  0.04219431 0.03063026]","[np.float64(0.029817375), np.float64(0.032625760000000004), np.float64(0.03279007), np.float64(0.03315), np.float64(0.03841763), np.float64(0.03955), np.float64(0.04002839), np.float64(0.040874604999999994), np.float64(0.061008325), np.float64(0.0908), np.float64(0.12508035)]"
gina_agnostic,"['SORD', 'MS', 'X', 'SMM', 'HDy', 'DyS', 'MAX', 'ACC', 'CC', 'PACC', 'PCC']","[0.11740746 0.10889989 0.10845468 0.10572443 0.09967296 0.09333787
 0.09032962 0.07873853 0.07668987 0.06140532 0.05933938]","[np.float64(0.07700258333333332), np.float64(0.08301824354166663), np.float64(0.08335903321041666), np.float64(0.08551171967999999), np.float64(0.09070341666666674), np.float64(0.09685969842500004), np.float64(0.10008541676666666), np.float64(0.11481898450833328), np.float64(0.1178862083333333), np.float64(0.14722955349166678), np.float64(0.15235543865833331)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.12124677 0.11839405 0.11003361 0.10808109 0.10740286 0.10011374
 0.09742166 0.09558123 0.06435238 0.04467652 0.03269608]","[np.float64(0.035300000000000005), np.float64(0.03615056), np.float64(0.038897305), np.float64(0.039599999999999996), np.float64(0.039850065), np.float64(0.042751485000000006), np.float64(0.043932849999999996), np.float64(0.04477878), np.float64(0.066508975), np.float64(0.0958), np.float64(0.13090289500000002)]"
houses,"['DyS', 'SORD', 'X', 'MAX', 'SMM', 'MS', 'ACC', 'HDy', 'CC', 'PCC', 'PACC']","[0.14294472 0.1315277  0.11510431 0.11481146 0.10853172 0.09802226
 0.09209874 0.07727701 0.04758134 0.03917948 0.03292126]","[np.float64(0.035567036981666675), np.float64(0.03865436666666667), np.float64(0.044169675185000014), np.float64(0.0442823374075), np.float64(0.046844554941666665), np.float64(0.05186699369583333), np.float64(0.055202924474999984), np.float64(0.06579084999999998), np.float64(0.10685112500000007), np.float64(0.12976487399833325), np.float64(0.1544327508583333)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'PACC', 'X', 'CC', 'PCC']","[0.12369798 0.12273211 0.10700698 0.10693517 0.10164981 0.08928464
 0.08925654 0.08756649 0.07979611 0.05189144 0.04018274]","[np.float64(0.009250000000000001), np.float64(0.009322795), np.float64(0.01069282), np.float64(0.010700000000000001), np.float64(0.011256355000000001), np.float64(0.012815265), np.float64(0.0128193), np.float64(0.013066715), np.float64(0.014339125), np.float64(0.02205), np.float64(0.02847507)]"
jm1-processed,"['SORD', 'SMM', 'DyS', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PCC', 'PACC', 'CC']","[0.12688317 0.12340682 0.11195609 0.10722555 0.1042424  0.10402894
 0.10375865 0.08297222 0.04845991 0.04519473 0.04187152]","[np.float64(0.06960664999999996), np.float64(0.07156745885000003), np.float64(0.07888729050000003), np.float64(0.08236761285833333), np.float64(0.08472475663000002), np.float64(0.08489861087999998), np.float64(0.08511977083333332), np.float64(0.10644420833333332), np.float64(0.18225193756666674), np.float64(0.1954190549333333), np.float64(0.21092887499999993)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC']","[0.13744173 0.12865076 0.12392458 0.12341023 0.12341023 0.10145749
 0.08383178 0.07656572 0.04283217 0.03135574 0.02711958]","[np.float64(0.09865845999999999), np.float64(0.10540000000000001), np.float64(0.1094197), np.float64(0.10987574), np.float64(0.10987574), np.float64(0.133649965), np.float64(0.16175), np.float64(0.1771), np.float64(0.31657955), np.float64(0.43245), np.float64(0.5)]"
kdd_JapaneseVowels,"['MAX', 'DyS', 'SMM', 'X', 'SORD', 'MS', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.14840257 0.13896699 0.13718835 0.12666205 0.11866455 0.08655824
 0.07042987 0.05583092 0.04804296 0.03896281 0.0302907 ]","[np.float64(0.016854231900000013), np.float64(0.017998600250000024), np.float64(0.018231951450000023), np.float64(0.019747124049999988), np.float64(0.021077999999999996), np.float64(0.02889628299500002), np.float64(0.03551350000000005), np.float64(0.044799753200000014), np.float64(0.05206197737500004), np.float64(0.0641948333333334), np.float64(0.08257357785999987)]","['DyS', 'SORD', 'MS', 'MAX', 'PACC', 'SMM', 'X', 'ACC', 'HDy', 'CC', 'PCC']","[0.13054059 0.1134004  0.11000084 0.10996176 0.10784258 0.10687381
 0.1056472  0.09927026 0.05687574 0.03217314 0.02741366]","[np.float64(0.014072914999999998), np.float64(0.016200000000000003), np.float64(0.01670066), np.float64(0.016706595), np.float64(0.01703489), np.float64(0.017189305), np.float64(0.01738888), np.float64(0.01850591), np.float64(0.0323), np.float64(0.0571), np.float64(0.06701354)]"
kin8nm,"['DyS', 'MAX', 'SORD', 'X', 'HDy', 'SMM', 'MS', 'ACC', 'CC', 'PACC', 'PCC']","[0.15242326 0.12164342 0.12079205 0.11587723 0.11014342 0.10726707
 0.08239024 0.07874667 0.03909244 0.03726422 0.03435996]","[np.float64(0.047981493550000004), np.float64(0.060122410193333316), np.float64(0.06054616666666666), np.float64(0.06311417305999993), np.float64(0.06639974999999997), np.float64(0.06818025062500004), np.float64(0.08876652848619053), np.float64(0.09287371844642857), np.float64(0.18708208333333343), np.float64(0.19626056097499991), np.float64(0.21284936004166652)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12304885 0.1127495  0.1123986  0.11080928 0.10344561 0.10306009
 0.09437857 0.09437857 0.06297476 0.04625068 0.03650548]","[np.float64(0.055948624999999995), np.float64(0.061059375000000006), np.float64(0.06125), np.float64(0.0621285), np.float64(0.06655105), np.float64(0.0668), np.float64(0.072944675), np.float64(0.072944675), np.float64(0.10932022), np.float64(0.14885), np.float64(0.188585755)]"
letter-recognition,"['SORD', 'DyS', 'SMM', 'HDy', 'X', 'MS', 'MAX', 'ACC', 'PACC', 'PCC', 'CC']","[0.12724218 0.12094601 0.11909135 0.10790377 0.1073779  0.10342202
 0.09504086 0.09393939 0.0500232  0.03990761 0.0351057 ]","[np.float64(0.0609745), np.float64(0.0641486873875), np.float64(0.06514770197499999), np.float64(0.07190228571428571), np.float64(0.07225442065833336), np.float64(0.0750181411966667), np.float64(0.08163360791666668), np.float64(0.08259078429833332), np.float64(0.1550985930808334), np.float64(0.1944122385), np.float64(0.2210047916666667)]","['DyS', 'SORD', 'SMM', 'HDy', 'MAX', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.15520782 0.14033083 0.13432159 0.12220544 0.11925614 0.11925614
 0.07604852 0.05371058 0.03408426 0.02429049 0.02128819]","[np.float64(0.068579625), np.float64(0.07585), np.float64(0.07924336), np.float64(0.08710000000000001), np.float64(0.08925405), np.float64(0.08925405), np.float64(0.139964515), np.float64(0.198175), np.float64(0.31228766), np.float64(0.4382), np.float64(0.5)]"
magic,"['DyS', 'SORD', 'SMM', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.15675541 0.14467714 0.13115503 0.11519807 0.11133491 0.1093536
 0.08936867 0.06021578 0.03457643 0.02555731 0.02180764]","[np.float64(0.05630753848333331), np.float64(0.061008333333333324), np.float64(0.06729830419166677), np.float64(0.07662030257500006), np.float64(0.07927891666666677), np.float64(0.08071532750000003), np.float64(0.09876516749833344), np.float64(0.1465813777999999), np.float64(0.25527539036249997), np.float64(0.345361458333333), np.float64(0.4047439428499999)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12608876 0.12129374 0.12081293 0.11943878 0.10509603 0.10411967
 0.10411967 0.07736341 0.051913   0.03517846 0.03457555]","[np.float64(0.051754045), np.float64(0.0538), np.float64(0.054014115), np.float64(0.054635550000000005), np.float64(0.062091814999999995), np.float64(0.06267407), np.float64(0.06267407), np.float64(0.08435000000000001), np.float64(0.12570268), np.float64(0.1855), np.float64(0.18873463999999998)]"
mozilla,"['DyS', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC']","[0.12980985 0.12105771 0.1197765  0.11033247 0.10992736 0.10026989
 0.09866333 0.09700654 0.04060475 0.04016316 0.03238843]","[np.float64(0.056515816049999994), np.float64(0.060601754887500005), np.float64(0.061249990766666665), np.float64(0.06649274999999999), np.float64(0.06673779504880954), np.float64(0.07316562592833332), np.float64(0.07435699999999995), np.float64(0.07562695933333334), np.float64(0.180676139575), np.float64(0.18266266666666667), np.float64(0.22651019160833324)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC']","[0.12429392 0.11248327 0.11223761 0.11056152 0.10976442 0.10754558
 0.10754558 0.10130629 0.05231209 0.03511088 0.02683883]","[np.float64(0.038552064999999996), np.float64(0.0426), np.float64(0.04269324), np.float64(0.04334046), np.float64(0.04365519500000001), np.float64(0.044555875), np.float64(0.044555875), np.float64(0.0473), np.float64(0.0916), np.float64(0.13647584000000001), np.float64(0.178539325)]"
