V1,V2,V3
445.0,979.0,0.36699
568.0,1004.0,0.55149
416.0,1000.0,0.352554
862.0,1006.0,0.408849
198.0,38.0,0.507675
166.0,87.0,0.66718
77.0,145.0,0.701229
106.0,260.0,0.720914
385.0,247.0,0.683741
226.0,97.0,0.731337
289.0,449.0,0.638099
38.0,531.0,0.772881
242.0,396.0,0.476263
33.0,57.0,0.65016
665.0,113.0,0.588443
630.0,760.0,0.383056
947.0,979.0,0.704139
462.0,477.0,0.535476
74.0,658.0,0.704003
43.0,792.0,0.466837
338.0,623.0,0.667139
132.0,781.0,0.730014
161.0,16.0,0.51232
764.0,21.0,0.615444
790.0,16.0,0.3896
921.0,27.0,0.577108
971.0,52.0,0.590412
307.0,31.0,0.37761
48.0,44.0,0.459614
630.0,49.0,0.47134
762.0,46.0,0.391302
310.0,50.0,0.468269
734.0,50.0,0.393103
78.0,54.0,0.443454
904.0,52.0,0.354196
384.0,74.0,0.494297
811.0,66.0,0.472591
112.0,80.0,0.535882
681.0,74.0,0.364333
70.0,83.0,0.351579
887.0,142.0,0.619989
304.0,89.0,0.35514
849.0,99.0,0.597225
737.0,109.0,0.553719
480.0,103.0,0.553503
310.0,102.0,0.361404
402.0,111.0,0.47229
584.0,110.0,0.352652
167.0,112.0,0.370322
74.0,117.0,0.380918
311.0,125.0,0.364812
962.0,148.0,0.487332
431.0,130.0,0.361275
1002.0,139.0,0.440006
158.0,140.0,0.432892
722.0,136.0,0.352008
840.0,159.0,0.427978
633.0,142.0,0.366828
720.0,151.0,0.474711
394.0,152.0,0.411717
307.0,156.0,0.405448
578.0,157.0,0.383413
631.0,194.0,0.540194
166.0,164.0,0.350542
932.0,181.0,0.542406
278.0,176.0,0.371711
167.0,181.0,0.392153
329.0,189.0,0.452096
428.0,184.0,0.350244
756.0,201.0,0.398263
263.0,203.0,0.420002
454.0,206.0,0.419756
352.0,214.0,0.380514
911.0,242.0,0.514598
182.0,220.0,0.400788
262.0,220.0,0.361584
870.0,220.0,0.374889
215.0,223.0,0.394124
472.0,224.0,0.439002
600.0,252.0,0.438645
964.0,275.0,0.499773
694.0,260.0,0.383021
700.0,269.0,0.363863
826.0,272.0,0.381048
25.0,311.0,0.759026
863.0,286.0,0.37154
455.0,301.0,0.481211
366.0,298.0,0.475935
95.0,292.0,0.383109
911.0,295.0,0.50261
62.0,293.0,0.364784
315.0,298.0,0.54037
663.0,325.0,0.543519
723.0,306.0,0.370163
540.0,309.0,0.383609
73.0,322.0,0.555725
933.0,314.0,0.43154
908.0,314.0,0.41983
372.0,317.0,0.359809
381.0,329.0,0.455632
883.0,334.0,0.384845
324.0,334.0,0.388923
980.0,333.0,0.373885
766.0,344.0,0.66285
944.0,351.0,0.407979
321.0,351.0,0.411171
676.0,353.0,0.359368
480.0,358.0,0.350456
820.0,362.0,0.393461
848.0,363.0,0.37932
212.0,369.0,0.391155
264.0,382.0,0.543043
564.0,381.0,0.558746
693.0,374.0,0.425281
311.0,380.0,0.425668
632.0,431.0,0.635537
982.0,381.0,0.37689
26.0,385.0,0.425496
831.0,411.0,0.669401
86.0,387.0,0.443392
867.0,421.0,0.540637
712.0,393.0,0.422374
133.0,395.0,0.406593
304.0,403.0,0.392543
910.0,396.0,0.353161
46.0,410.0,0.352198
426.0,410.0,0.350962
243.0,420.0,0.554599
68.0,416.0,0.361499
593.0,421.0,0.444356
431.0,427.0,0.493526
141.0,441.0,0.477775
314.0,443.0,0.644624
923.0,440.0,0.61232
44.0,436.0,0.421989
998.0,442.0,0.411361
428.0,444.0,0.430527
64.0,461.0,0.564776
84.0,456.0,0.358452
859.0,464.0,0.399283
907.0,469.0,0.458103
411.0,465.0,0.400359
98.0,489.0,0.535598
837.0,473.0,0.423339
947.0,482.0,0.57414
380.0,477.0,0.461348
297.0,477.0,0.396009
323.0,480.0,0.389381
888.0,493.0,0.525952
535.0,486.0,0.413396
238.0,484.0,0.352499
742.0,484.0,0.352539
642.0,496.0,0.455649
386.0,496.0,0.455364
766.0,496.0,0.452805
846.0,491.0,0.357529
627.0,513.0,0.433088
221.0,514.0,0.480818
542.0,511.0,0.435554
863.0,510.0,0.373726
917.0,514.0,0.390969
653.0,540.0,0.511429
871.0,526.0,0.419077
596.0,529.0,0.402572
782.0,527.0,0.363799
124.0,533.0,0.49627
203.0,537.0,0.490022
413.0,530.0,0.37855
527.0,538.0,0.394088
858.0,538.0,0.360448
913.0,546.0,0.438906
606.0,554.0,0.544409
962.0,542.0,0.351741
856.0,553.0,0.410737
725.0,552.0,0.388269
190.0,557.0,0.389233
262.0,562.0,0.409666
661.0,569.0,0.368661
355.0,569.0,0.386805
720.0,575.0,0.498776
526.0,570.0,0.350095
185.0,575.0,0.37864
891.0,583.0,0.39868
620.0,584.0,0.423505
131.0,591.0,0.513497
982.0,602.0,0.402664
667.0,590.0,0.413002
199.0,613.0,0.581204
828.0,590.0,0.35014
802.0,631.0,0.611156
901.0,608.0,0.468751
222.0,611.0,0.492596
540.0,600.0,0.354405
719.0,609.0,0.463335
454.0,618.0,0.400774
874.0,630.0,0.488349
67.0,625.0,0.416906
565.0,620.0,0.386429
632.0,619.0,0.36051
182.0,643.0,0.486913
926.0,635.0,0.42338
234.0,638.0,0.423982
359.0,653.0,0.53593
41.0,688.0,0.562392
562.0,660.0,0.423719
894.0,662.0,0.417546
633.0,670.0,0.417233
504.0,676.0,0.353309
913.0,682.0,0.398472
498.0,693.0,0.47205
190.0,697.0,0.579886
251.0,693.0,0.460589
631.0,690.0,0.397472
589.0,721.0,0.595912
836.0,702.0,0.432162
937.0,707.0,0.428507
410.0,720.0,0.447151
436.0,722.0,0.434395
533.0,735.0,0.482338
234.0,724.0,0.354712
145.0,729.0,0.393508
904.0,744.0,0.520119
676.0,730.0,0.395672
863.0,733.0,0.369438
472.0,746.0,0.492098
183.0,747.0,0.388955
563.0,754.0,0.416463
46.0,764.0,0.384702
570.0,771.0,0.441295
468.0,783.0,0.55521
958.0,772.0,0.550164
547.0,775.0,0.434749
323.0,786.0,0.454874
646.0,774.0,0.465233
887.0,772.0,0.396242
440.0,784.0,0.43389
360.0,816.0,0.589087
58.0,789.0,0.389158
558.0,795.0,0.52532
932.0,787.0,0.360748
230.0,798.0,0.397923
614.0,810.0,0.44809
865.0,807.0,0.367122
298.0,812.0,0.378575
580.0,815.0,0.531191
90.0,820.0,0.398028
130.0,833.0,0.731963
425.0,827.0,0.414405
569.0,882.0,0.70028
730.0,829.0,0.41846
303.0,845.0,0.431034
893.0,850.0,0.474125
99.0,856.0,0.577221
447.0,859.0,0.442459
267.0,864.0,0.485235
962.0,860.0,0.417651
414.0,865.0,0.474168
501.0,861.0,0.384327
930.0,876.0,0.43374
124.0,870.0,0.46793
201.0,872.0,0.398063
332.0,871.0,0.359806
756.0,935.0,0.60485
90.0,898.0,0.593467
516.0,910.0,0.579756
43.0,889.0,0.403073
249.0,909.0,0.526955
686.0,884.0,0.350505
478.0,908.0,0.451875
426.0,940.0,0.664152
366.0,920.0,0.512262
948.0,914.0,0.375166
986.0,915.0,0.382315
692.0,920.0,0.445744
463.0,927.0,0.406214
648.0,918.0,0.350213
60.0,922.0,0.402463
156.0,925.0,0.394178
95.0,933.0,0.385751
651.0,933.0,0.395249
334.0,951.0,0.494952
66.0,936.0,0.362834
1000.0,938.0,0.37482
18.0,950.0,0.521015
408.0,941.0,0.353194
474.0,940.0,0.366054
785.0,949.0,0.38562
802.0,957.0,0.403109
267.0,983.0,0.686942
483.0,957.0,0.384647
110.0,965.0,0.465616
646.0,965.0,0.356724
50.0,983.0,0.568252
496.0,976.0,0.44439
16.0,975.0,0.387275
408.0,976.0,0.363477
550.0,974.0,0.361587
581.0,980.0,0.49578
198.0,989.0,0.435093
360.0,988.0,0.362605
432.0,992.0,0.384754
468.0,999.0,0.507735
684.0,990.0,0.368491
510.0,1003.0,0.454662
340.0,1008.0,0.443947
166.0,321.0,0.600945
173.0,385.0,0.641845
175.0,461.0,0.779914
135.0,224.0,0.573283
336.0,207.0,0.422731
455.0,349.0,0.644006
111.0,377.0,0.381139
102.0,156.0,0.449573
649.0,308.0,0.594234
711.0,284.0,0.742633
470.0,30.0,0.417652
807.0,54.0,0.573729
756.0,262.0,0.582971
806.0,408.0,0.7505
950.0,398.0,0.517265
603.0,610.0,0.480189
937.0,736.0,0.605738
255.0,546.0,0.463198
27.0,557.0,0.525781
639.0,855.0,0.615454
941.0,809.0,0.706477
760.0,837.0,0.361608
554.0,943.0,0.556839
327.0,20.0,0.51045
851.0,79.0,0.64642
427.0,23.0,0.511475
542.0,28.0,0.383793
132.0,28.0,0.35569
49.0,32.0,0.358724
19.0,40.0,0.408982
430.0,42.0,0.366462
115.0,66.0,0.504581
197.0,44.0,0.385025
291.0,50.0,0.445707
962.0,50.0,0.414418
557.0,52.0,0.440159
762.0,67.0,0.534174
155.0,71.0,0.598201
517.0,84.0,0.394258
244.0,87.0,0.481838
588.0,95.0,0.366653
648.0,99.0,0.496179
803.0,101.0,0.389644
158.0,107.0,0.375642
140.0,122.0,0.375164
668.0,136.0,0.702623
614.0,122.0,0.490467
30.0,125.0,0.41486
70.0,124.0,0.352582
973.0,139.0,0.50535
69.0,144.0,0.450188
561.0,207.0,0.711963
576.0,159.0,0.36786
973.0,169.0,0.475671
69.0,168.0,0.488004
300.0,174.0,0.552335
674.0,176.0,0.397598
346.0,183.0,0.358973
63.0,197.0,0.49257
249.0,186.0,0.361427
484.0,196.0,0.459879
629.0,207.0,0.396535
996.0,212.0,0.399939
474.0,212.0,0.357971
745.0,218.0,0.402034
393.0,227.0,0.417121
199.0,237.0,0.365983
19.0,271.0,0.636578
442.0,268.0,0.543411
581.0,273.0,0.511513
946.0,265.0,0.394207
786.0,273.0,0.507257
474.0,265.0,0.387012
52.0,273.0,0.358003
354.0,293.0,0.481717
664.0,280.0,0.351874
464.0,283.0,0.37868
44.0,294.0,0.445177
44.0,314.0,0.524412
781.0,312.0,0.423271
122.0,317.0,0.575696
315.0,323.0,0.540999
201.0,325.0,0.389442
500.0,338.0,0.49413
339.0,360.0,0.485207
990.0,334.0,0.353131
17.0,344.0,0.397553
785.0,341.0,0.385484
675.0,342.0,0.364393
294.0,373.0,0.579417
263.0,349.0,0.377184
244.0,350.0,0.35043
400.0,353.0,0.41718
940.0,357.0,0.400276
613.0,359.0,0.422125
850.0,361.0,0.409745
18.0,387.0,0.659498
119.0,364.0,0.386288
858.0,364.0,0.351052
725.0,377.0,0.490996
245.0,389.0,0.378093
612.0,385.0,0.381663
835.0,390.0,0.54332
138.0,392.0,0.448282
378.0,396.0,0.457953
670.0,408.0,0.412502
1006.0,409.0,0.374879
301.0,428.0,0.437687
359.0,434.0,0.44441
270.0,427.0,0.376669
33.0,442.0,0.472229
821.0,432.0,0.393495
643.0,439.0,0.645877
724.0,446.0,0.40641
463.0,498.0,0.648188
536.0,465.0,0.458096
664.0,473.0,0.53073
293.0,463.0,0.413509
367.0,484.0,0.521158
744.0,482.0,0.514515
883.0,483.0,0.412488
890.0,472.0,0.350028
946.0,477.0,0.392503
707.0,477.0,0.440352
35.0,487.0,0.406743
810.0,486.0,0.419793
547.0,488.0,0.406749
643.0,494.0,0.390797
709.0,522.0,0.638098
517.0,496.0,0.400327
582.0,501.0,0.441973
346.0,512.0,0.52019
759.0,518.0,0.390757
680.0,525.0,0.365996
358.0,551.0,0.552715
117.0,537.0,0.442639
672.0,552.0,0.59963
751.0,540.0,0.438948
566.0,538.0,0.350147
282.0,542.0,0.356748
616.0,553.0,0.447737
59.0,563.0,0.366412
464.0,571.0,0.481981
323.0,571.0,0.438082
868.0,576.0,0.448145
721.0,574.0,0.396794
1005.0,577.0,0.413697
681.0,592.0,0.528643
18.0,607.0,0.57441
371.0,612.0,0.461998
319.0,599.0,0.430233
739.0,613.0,0.591009
93.0,601.0,0.384594
136.0,601.0,0.357987
193.0,611.0,0.410353
520.0,612.0,0.357666
558.0,614.0,0.351177
101.0,620.0,0.381394
555.0,627.0,0.420183
63.0,623.0,0.356385
441.0,632.0,0.409984
869.0,663.0,0.459056
683.0,642.0,0.557052
18.0,659.0,0.672434
348.0,706.0,0.543269
701.0,642.0,0.394818
621.0,637.0,0.36394
200.0,648.0,0.507384
324.0,644.0,0.418522
508.0,649.0,0.380138
565.0,652.0,0.429447
424.0,660.0,0.408789
673.0,664.0,0.443374
529.0,669.0,0.514907
206.0,671.0,0.364617
237.0,673.0,0.376837
457.0,677.0,0.411122
578.0,675.0,0.368829
656.0,693.0,0.618475
563.0,716.0,0.60172
770.0,689.0,0.368589
682.0,696.0,0.38322
730.0,721.0,0.510127
936.0,697.0,0.368282
278.0,703.0,0.408404
520.0,703.0,0.385649
436.0,733.0,0.393799
994.0,734.0,0.400317
64.0,731.0,0.354792
410.0,740.0,0.38932
478.0,749.0,0.513724
634.0,765.0,0.637718
297.0,752.0,0.513937
20.0,746.0,0.390067
205.0,751.0,0.354695
795.0,751.0,0.384711
480.0,772.0,0.351216
767.0,775.0,0.458024
40.0,793.0,0.450185
727.0,790.0,0.453925
834.0,790.0,0.423403
331.0,791.0,0.406088
269.0,791.0,0.397936
440.0,792.0,0.355827
768.0,796.0,0.3852
467.0,797.0,0.395503
339.0,815.0,0.407058
732.0,818.0,0.509041
820.0,850.0,0.514779
440.0,819.0,0.484316
603.0,815.0,0.407974
468.0,854.0,0.53746
412.0,857.0,0.740861
53.0,833.0,0.364688
320.0,843.0,0.444398
52.0,842.0,0.350459
353.0,851.0,0.624073
532.0,846.0,0.396296
703.0,847.0,0.400638
526.0,864.0,0.363913
68.0,876.0,0.428973
978.0,877.0,0.402695
199.0,880.0,0.373797
731.0,898.0,0.461296
978.0,895.0,0.351256
23.0,913.0,0.556424
218.0,912.0,0.504875
344.0,912.0,0.427129
653.0,908.0,0.430934
60.0,941.0,0.46188
474.0,917.0,0.459844
819.0,921.0,0.438798
570.0,928.0,0.424522
914.0,932.0,0.359763
399.0,937.0,0.373165
605.0,938.0,0.434772
436.0,949.0,0.425709
496.0,941.0,0.389221
17.0,957.0,0.575563
765.0,942.0,0.351503
350.0,964.0,0.418836
465.0,963.0,0.399862
560.0,966.0,0.3572
77.0,976.0,0.505508
219.0,979.0,0.452489
595.0,975.0,0.417923
327.0,977.0,0.377064
452.0,980.0,0.454449
787.0,984.0,0.36995
340.0,990.0,0.411173
544.0,992.0,0.491541
25.0,998.0,0.483282
973.0,989.0,0.402062
446.0,996.0,0.357728
617.0,997.0,0.357495
824.0,1005.0,0.461406
955.0,1006.0,0.522381
71.0,1008.0,0.391608
456.0,117.0,0.371396
152.0,261.0,0.562669
279.0,350.0,0.567619
203.0,164.0,0.630079
164.0,375.0,0.539731
133.0,440.0,0.473581
536.0,156.0,0.480818
591.0,270.0,0.468727
709.0,405.0,0.387252
856.0,115.0,0.398795
943.0,700.0,0.591214
482.0,493.0,0.526919
464.0,564.0,0.580838
283.0,508.0,0.541513
170.0,543.0,0.375279
189.0,434.0,0.441335
331.0,769.0,0.463554
758.0,755.0,0.595204
977.0,901.0,0.431045
208.0,305.0,0.437542
796.0,354.0,0.378963
494.0,538.0,0.409003
200.0,38.0,0.548813
868.0,26.0,0.541572
904.0,16.0,0.397007
979.0,44.0,0.569298
578.0,28.0,0.46054
715.0,40.0,0.415343
871.0,62.0,0.463218
758.0,66.0,0.352957
903.0,72.0,0.391569
992.0,87.0,0.584635
669.0,85.0,0.416425
432.0,106.0,0.400374
49.0,106.0,0.376993
669.0,107.0,0.394916
697.0,105.0,0.371521
701.0,128.0,0.47205
416.0,125.0,0.394475
534.0,123.0,0.3527
756.0,143.0,0.362913
430.0,149.0,0.412321
675.0,161.0,0.387055
744.0,168.0,0.422331
992.0,176.0,0.353858
440.0,198.0,0.414187
750.0,191.0,0.399476
470.0,197.0,0.360416
894.0,217.0,0.458103
988.0,214.0,0.385705
124.0,242.0,0.387462
151.0,245.0,0.372114
898.0,277.0,0.514516
940.0,313.0,0.599096
259.0,272.0,0.385705
664.0,325.0,0.384107
662.0,368.0,0.482973
284.0,369.0,0.416701
130.0,404.0,0.394052
897.0,417.0,0.5735
720.0,404.0,0.365821
975.0,410.0,0.351445
130.0,414.0,0.350921
633.0,425.0,0.410705
978.0,418.0,0.352553
836.0,431.0,0.520014
978.0,426.0,0.405821
341.0,436.0,0.35497
984.0,436.0,0.359321
906.0,449.0,0.369051
630.0,453.0,0.378648
811.0,458.0,0.516528
634.0,472.0,0.359625
871.0,480.0,0.402525
673.0,474.0,0.374885
455.0,496.0,0.426632
829.0,494.0,0.438392
362.0,508.0,0.374725
804.0,523.0,0.397101
436.0,525.0,0.41432
842.0,534.0,0.399621
222.0,536.0,0.354699
424.0,552.0,0.54188
490.0,578.0,0.550989
363.0,576.0,0.387267
450.0,591.0,0.435873
920.0,658.0,0.358478
705.0,678.0,0.475793
182.0,693.0,0.526131
843.0,687.0,0.403614
808.0,709.0,0.368232
425.0,730.0,0.470993
289.0,760.0,0.514429
719.0,757.0,0.610439
934.0,741.0,0.376589
322.0,746.0,0.35331
648.0,787.0,0.357879
286.0,806.0,0.376194
305.0,806.0,0.372069
781.0,847.0,0.545366
516.0,856.0,0.365724
534.0,882.0,0.352993
660.0,895.0,0.382167
914.0,898.0,0.389857
765.0,913.0,0.383312
810.0,926.0,0.360499
253.0,937.0,0.387931
911.0,937.0,0.403771
782.0,954.0,0.601336
314.0,982.0,0.353134
824.0,986.0,0.351955
319.0,63.0,0.769063
423.0,83.0,0.810618
496.0,24.0,0.764738
542.0,77.0,0.594715
485.0,149.0,0.780022
294.0,471.0,0.70385
390.0,406.0,0.735031
453.0,503.0,0.806843
470.0,473.0,0.680265
357.0,568.0,0.7604
486.0,582.0,0.630719
540.0,511.0,0.807787
579.0,620.0,0.750669
630.0,570.0,0.718243
625.0,323.0,0.494604
515.0,330.0,0.689131
694.0,68.0,0.809915
771.0,43.0,0.677163
801.0,193.0,0.855003
693.0,301.0,0.721408
720.0,466.0,0.666875
670.0,566.0,0.741468
746.0,79.0,0.605748
684.0,104.0,0.660233
518.0,795.0,0.579548
582.0,867.0,0.410527
455.0,635.0,0.639658
364.0,918.0,0.578126
310.0,608.0,0.550959
259.0,527.0,0.613856
227.0,947.0,0.495053
309.0,839.0,0.574546
47.0,35.0,0.658755
111.0,23.0,0.564555
564.0,22.0,0.546413
698.0,16.0,0.497649
728.0,17.0,0.372189
798.0,16.0,0.352412
821.0,23.0,0.512121
900.0,20.0,0.721864
1001.0,18.0,0.37323
842.0,21.0,0.366728
298.0,31.0,0.436275
531.0,28.0,0.36216
596.0,35.0,0.481659
156.0,45.0,0.466925
842.0,59.0,0.543955
91.0,56.0,0.424591
258.0,60.0,0.548996
663.0,52.0,0.40019
162.0,114.0,0.526022
882.0,54.0,0.353086
956.0,60.0,0.62207
132.0,72.0,0.496452
920.0,80.0,0.513633
464.0,74.0,0.360354
50.0,85.0,0.426724
203.0,78.0,0.3683
954.0,78.0,0.368198
657.0,90.0,0.412009
509.0,91.0,0.506477
869.0,96.0,0.402301
185.0,103.0,0.403567
566.0,101.0,0.359434
232.0,104.0,0.353043
101.0,115.0,0.467307
807.0,116.0,0.416973
425.0,123.0,0.409827
946.0,115.0,0.36845
213.0,123.0,0.583351
41.0,126.0,0.520737
754.0,134.0,0.71872
304.0,127.0,0.353763
722.0,154.0,0.676442
860.0,134.0,0.582177
956.0,131.0,0.364066
988.0,130.0,0.381054
99.0,150.0,0.575876
244.0,142.0,0.434341
630.0,152.0,0.539147
303.0,151.0,0.381074
852.0,175.0,0.582186
58.0,162.0,0.464181
298.0,172.0,0.482957
573.0,164.0,0.401333
655.0,173.0,0.405749
981.0,178.0,0.548253
345.0,177.0,0.40995
50.0,180.0,0.585602
201.0,185.0,0.420664
564.0,189.0,0.476459
114.0,190.0,0.4021
501.0,190.0,0.404767
725.0,193.0,0.41834
276.0,193.0,0.361662
593.0,195.0,0.393299
96.0,205.0,0.516656
49.0,227.0,0.607771
366.0,207.0,0.398269
459.0,210.0,0.446994
323.0,205.0,0.398523
718.0,210.0,0.471064
181.0,218.0,0.462903
211.0,212.0,0.437721
418.0,213.0,0.410173
909.0,267.0,0.562289
257.0,219.0,0.45213
17.0,234.0,0.470409
572.0,229.0,0.518634
357.0,229.0,0.390871
715.0,248.0,0.598563
438.0,246.0,0.729938
858.0,256.0,0.554893
395.0,251.0,0.456701
743.0,242.0,0.388732
820.0,245.0,0.438711
271.0,255.0,0.47221
927.0,251.0,0.422925
176.0,250.0,0.415838
592.0,250.0,0.396381
308.0,256.0,0.379177
829.0,268.0,0.447621
991.0,263.0,0.442883
482.0,271.0,0.578411
387.0,280.0,0.450359
437.0,299.0,0.530215
727.0,272.0,0.423014
642.0,278.0,0.390422
758.0,292.0,0.707402
16.0,278.0,0.352261
171.0,290.0,0.434671
246.0,291.0,0.478342
492.0,288.0,0.419953
842.0,294.0,0.480982
114.0,297.0,0.419327
148.0,294.0,0.35374
519.0,296.0,0.404266
978.0,304.0,0.469294
27.0,336.0,0.550226
553.0,302.0,0.441948
888.0,302.0,0.369251
344.0,312.0,0.375637
131.0,322.0,0.519818
249.0,317.0,0.480981
864.0,323.0,0.494066
313.0,317.0,0.399284
954.0,315.0,0.361907
897.0,321.0,0.409951
336.0,338.0,0.397993
898.0,336.0,0.367668
141.0,338.0,0.358101
725.0,345.0,0.545317
990.0,341.0,0.372981
974.0,346.0,0.423086
47.0,346.0,0.386183
145.0,347.0,0.388497
310.0,354.0,0.393052
853.0,350.0,0.37356
631.0,356.0,0.526403
178.0,360.0,0.356518
691.0,364.0,0.52967
84.0,366.0,0.355688
554.0,374.0,0.556841
662.0,380.0,0.616538
827.0,371.0,0.421041
901.0,400.0,0.528827
435.0,372.0,0.37906
171.0,376.0,0.395087
64.0,380.0,0.441116
106.0,400.0,0.555605
983.0,390.0,0.484656
929.0,390.0,0.355402
343.0,393.0,0.373924
784.0,414.0,0.777536
64.0,399.0,0.463575
444.0,405.0,0.431083
349.0,403.0,0.387976
517.0,416.0,0.447458
831.0,409.0,0.502829
473.0,415.0,0.388461
699.0,422.0,0.472759
167.0,417.0,0.478958
52.0,423.0,0.402718
17.0,433.0,0.374432
453.0,442.0,0.370301
514.0,457.0,0.513942
770.0,456.0,0.462743
87.0,453.0,0.597701
177.0,457.0,0.569117
455.0,452.0,0.383998
657.0,457.0,0.430731
212.0,463.0,0.493232
395.0,465.0,0.463611
29.0,508.0,0.558902
84.0,491.0,0.469139
410.0,485.0,0.405039
223.0,490.0,0.486616
602.0,490.0,0.36353
821.0,496.0,0.500885
938.0,492.0,0.406842
672.0,497.0,0.617181
863.0,500.0,0.463764
774.0,510.0,0.400765
251.0,508.0,0.412846
377.0,518.0,0.566996
686.0,525.0,0.512184
884.0,528.0,0.469335
606.0,529.0,0.413951
78.0,535.0,0.550246
226.0,523.0,0.394529
821.0,543.0,0.479395
158.0,546.0,0.409672
94.0,547.0,0.368822
399.0,562.0,0.602522
704.0,556.0,0.520537
253.0,558.0,0.421347
780.0,550.0,0.362804
19.0,557.0,0.532138
439.0,555.0,0.442557
511.0,565.0,0.560986
873.0,561.0,0.512442
84.0,564.0,0.454179
476.0,558.0,0.364146
206.0,562.0,0.390778
448.0,561.0,0.364107
153.0,565.0,0.375541
900.0,567.0,0.363618
849.0,575.0,0.434098
67.0,573.0,0.355486
221.0,590.0,0.428027
935.0,586.0,0.365298
882.0,587.0,0.357276
750.0,590.0,0.355333
70.0,595.0,0.419982
854.0,592.0,0.364718
518.0,594.0,0.355052
620.0,611.0,0.451065
101.0,596.0,0.356696
140.0,603.0,0.624698
257.0,598.0,0.40295
182.0,620.0,0.503781
421.0,606.0,0.368181
708.0,614.0,0.623679
925.0,610.0,0.449038
747.0,607.0,0.369466
523.0,619.0,0.473251
870.0,612.0,0.414228
17.0,617.0,0.405458
975.0,617.0,0.351611
286.0,620.0,0.351493
737.0,630.0,0.437764
977.0,640.0,0.659007
548.0,645.0,0.507378
880.0,641.0,0.460228
17.0,642.0,0.406809
766.0,646.0,0.527878
499.0,647.0,0.365718
726.0,663.0,0.696606
622.0,652.0,0.35059
18.0,660.0,0.578241
193.0,666.0,0.586479
527.0,659.0,0.42326
62.0,666.0,0.446453
852.0,668.0,0.399971
544.0,685.0,0.481495
63.0,692.0,0.476705
826.0,689.0,0.453972
901.0,691.0,0.430752
256.0,695.0,0.393756
26.0,690.0,0.354371
440.0,692.0,0.40543
379.0,697.0,0.386143
733.0,695.0,0.365168
872.0,702.0,0.365741
167.0,713.0,0.437225
135.0,718.0,0.572537
570.0,713.0,0.546763
345.0,714.0,0.408969
744.0,719.0,0.559767
452.0,717.0,0.400789
960.0,728.0,0.361547
638.0,736.0,0.535079
217.0,743.0,0.632839
570.0,733.0,0.459185
147.0,737.0,0.523901
928.0,735.0,0.381513
345.0,740.0,0.456002
66.0,776.0,0.499357
16.0,755.0,0.53354
159.0,765.0,0.515944
637.0,755.0,0.406403
503.0,760.0,0.653644
443.0,754.0,0.358141
577.0,760.0,0.504833
741.0,765.0,0.471936
933.0,764.0,0.394515
901.0,766.0,0.372089
203.0,769.0,0.37136
134.0,775.0,0.407551
458.0,785.0,0.529978
108.0,793.0,0.50208
421.0,780.0,0.512292
811.0,778.0,0.404926
325.0,781.0,0.522449
641.0,778.0,0.423755
686.0,776.0,0.353315
225.0,783.0,0.411845
285.0,789.0,0.394798
651.0,790.0,0.40056
686.0,789.0,0.461809
964.0,785.0,0.351511
605.0,790.0,0.415258
359.0,795.0,0.376682
880.0,795.0,0.383042
969.0,802.0,0.529531
238.0,805.0,0.665936
432.0,802.0,0.378509
741.0,815.0,0.564163
661.0,813.0,0.448669
871.0,815.0,0.42802
87.0,824.0,0.545092
976.0,825.0,0.426802
816.0,833.0,0.51751
232.0,828.0,0.414385
379.0,847.0,0.779078
630.0,826.0,0.352138
667.0,829.0,0.392759
37.0,833.0,0.447518
442.0,834.0,0.461958
497.0,845.0,0.458133
170.0,847.0,0.576818
82.0,845.0,0.375521
732.0,847.0,0.40923
51.0,857.0,0.412006
331.0,856.0,0.358604
650.0,858.0,0.351196
901.0,863.0,0.372372
614.0,876.0,0.455287
38.0,870.0,0.492661
169.0,877.0,0.435962
111.0,880.0,0.684542
228.0,869.0,0.365271
758.0,877.0,0.457895
256.0,896.0,0.498769
416.0,899.0,0.447897
203.0,918.0,0.50671
723.0,929.0,0.437375
150.0,924.0,0.441048
582.0,924.0,0.413607
539.0,933.0,0.469472
56.0,934.0,0.388831
462.0,943.0,0.410589
195.0,951.0,0.543492
516.0,939.0,0.40704
276.0,941.0,0.380571
610.0,954.0,0.454682
767.0,958.0,0.479153
516.0,961.0,0.581278
47.0,969.0,0.570427
904.0,962.0,0.357708
555.0,967.0,0.523495
443.0,976.0,0.428324
738.0,978.0,0.445881
267.0,1001.0,0.625894
887.0,994.0,0.431251
208.0,1000.0,0.488411
402.0,994.0,0.38162
919.0,1001.0,0.409949
378.0,1002.0,0.396003
548.0,1007.0,0.452783
727.0,1007.0,0.555962
239.0,1008.0,0.42126
408.0,1008.0,0.429322
289.0,59.0,0.523402
191.0,187.0,0.702775
231.0,993.0,0.655741
59.0,18.0,0.516998
123.0,48.0,0.445266
182.0,16.0,0.369798
224.0,16.0,0.41334
750.0,34.0,0.528204
806.0,16.0,0.383837
891.0,30.0,0.560336
265.0,58.0,0.664977
182.0,32.0,0.548264
490.0,36.0,0.383135
88.0,35.0,0.354379
448.0,59.0,0.513403
519.0,38.0,0.358743
145.0,48.0,0.374122
583.0,46.0,0.359251
356.0,53.0,0.364283
924.0,52.0,0.350954
929.0,61.0,0.374841
591.0,72.0,0.419133
744.0,64.0,0.376985
882.0,80.0,0.51339
185.0,66.0,0.409008
356.0,67.0,0.37921
16.0,70.0,0.372727
