V1,V2,V3
496.0,930.0,0.352522
854.0,938.0,0.431923
42.0,943.0,0.467224
548.0,940.0,0.422055
647.0,943.0,0.389971
813.0,945.0,0.423021
72.0,946.0,0.397139
224.0,949.0,0.389169
975.0,946.0,0.36581
601.0,950.0,0.424567
436.0,952.0,0.362005
190.0,958.0,0.35871
569.0,962.0,0.390691
80.0,964.0,0.435248
792.0,964.0,0.416571
135.0,982.0,0.479749
677.0,970.0,0.376076
742.0,972.0,0.390691
634.0,973.0,0.381004
536.0,981.0,0.426337
88.0,981.0,0.35789
766.0,983.0,0.371384
169.0,988.0,0.40503
686.0,984.0,0.350885
912.0,989.0,0.363453
110.0,991.0,0.371295
230.0,996.0,0.350519
987.0,999.0,0.421661
480.0,1000.0,0.350436
709.0,1005.0,0.402289
842.0,1005.0,0.401537
892.0,1005.0,0.450749
346.0,137.0,0.495689
198.0,51.0,0.422067
693.0,514.0,0.537995
857.0,518.0,0.479988
682.0,530.0,0.583161
700.0,561.0,0.553777
706.0,607.0,0.481496
767.0,677.0,0.653151
722.0,686.0,0.367842
754.0,696.0,0.440773
768.0,730.0,0.440763
775.0,761.0,0.456018
782.0,821.0,0.391824
383.0,875.0,0.59318
331.0,970.0,0.475336
349.0,960.0,0.5478
335.0,1008.0,0.439008
399.0,936.0,0.527585
374.0,1005.0,0.502012
435.0,993.0,0.52336
257.0,1002.0,0.601214
57.0,928.0,0.443908
101.0,966.0,0.43069
292.0,845.0,0.516783
792.0,909.0,0.550915
842.0,966.0,0.514995
111.0,20.0,0.377828
370.0,38.0,0.351166
820.0,108.0,0.503212
780.0,116.0,0.39967
960.0,120.0,0.360788
755.0,172.0,0.481423
64.0,131.0,0.368673
805.0,153.0,0.371324
463.0,154.0,0.405397
483.0,162.0,0.35707
348.0,183.0,0.382717
38.0,185.0,0.433967
523.0,188.0,0.433602
200.0,198.0,0.373754
761.0,217.0,0.373322
868.0,236.0,0.350017
618.0,244.0,0.385079
860.0,252.0,0.362746
226.0,265.0,0.376569
848.0,278.0,0.36428
961.0,317.0,0.38078
309.0,319.0,0.408012
190.0,330.0,0.380068
744.0,328.0,0.357191
54.0,354.0,0.449074
302.0,382.0,0.360014
664.0,382.0,0.35164
38.0,389.0,0.361221
110.0,397.0,0.370068
847.0,403.0,0.392392
154.0,411.0,0.393155
84.0,419.0,0.36742
248.0,432.0,0.389799
60.0,438.0,0.380143
988.0,449.0,0.368347
215.0,452.0,0.428526
16.0,460.0,0.390034
93.0,461.0,0.423515
659.0,458.0,0.360712
596.0,464.0,0.357433
636.0,465.0,0.399617
862.0,468.0,0.358566
24.0,476.0,0.448863
75.0,477.0,0.382865
259.0,482.0,0.364952
204.0,486.0,0.389877
688.0,497.0,0.376549
860.0,499.0,0.427285
306.0,500.0,0.363637
504.0,505.0,0.379176
180.0,513.0,0.453267
443.0,514.0,0.430348
270.0,522.0,0.366329
90.0,528.0,0.362311
314.0,528.0,0.355924
464.0,533.0,0.3677
871.0,536.0,0.397247
169.0,543.0,0.389919
324.0,543.0,0.390838
89.0,558.0,0.453302
208.0,553.0,0.397761
231.0,568.0,0.424076
42.0,571.0,0.495024
274.0,574.0,0.43705
205.0,578.0,0.414596
709.0,586.0,0.438879
135.0,597.0,0.407081
453.0,611.0,0.443125
852.0,612.0,0.387781
418.0,614.0,0.361002
16.0,618.0,0.360654
42.0,619.0,0.391945
269.0,626.0,0.450274
61.0,628.0,0.41478
215.0,626.0,0.365665
88.0,630.0,0.351299
350.0,633.0,0.368617
144.0,644.0,0.35042
255.0,649.0,0.378816
234.0,649.0,0.409112
120.0,654.0,0.403071
998.0,653.0,0.418496
419.0,656.0,0.449094
304.0,659.0,0.48532
278.0,671.0,0.419044
602.0,670.0,0.358791
453.0,676.0,0.359651
312.0,680.0,0.36477
474.0,681.0,0.376139
564.0,696.0,0.44537
534.0,698.0,0.352633
959.0,710.0,0.448832
245.0,714.0,0.394142
442.0,717.0,0.366139
574.0,719.0,0.376976
188.0,729.0,0.376646
220.0,738.0,0.398509
56.0,744.0,0.414764
343.0,746.0,0.379587
256.0,746.0,0.391062
571.0,753.0,0.39004
434.0,763.0,0.395509
463.0,762.0,0.387517
669.0,760.0,0.368754
39.0,765.0,0.368413
174.0,773.0,0.47968
755.0,771.0,0.373943
338.0,774.0,0.432221
840.0,772.0,0.365599
548.0,777.0,0.363403
381.0,782.0,0.383542
798.0,784.0,0.412002
237.0,788.0,0.39493
406.0,789.0,0.392026
438.0,798.0,0.381864
702.0,802.0,0.35034
235.0,809.0,0.39403
804.0,813.0,0.417837
423.0,814.0,0.395556
521.0,818.0,0.38003
463.0,823.0,0.390067
670.0,823.0,0.404152
544.0,826.0,0.399702
571.0,824.0,0.417306
689.0,825.0,0.412048
23.0,828.0,0.363488
278.0,828.0,0.367679
747.0,830.0,0.378207
231.0,837.0,0.436693
367.0,841.0,0.464012
886.0,834.0,0.352039
426.0,840.0,0.399374
201.0,840.0,0.356892
560.0,842.0,0.359688
645.0,849.0,0.377103
597.0,854.0,0.382561
177.0,864.0,0.414439
222.0,865.0,0.362853
416.0,867.0,0.401049
865.0,869.0,0.35444
714.0,877.0,0.35434
163.0,885.0,0.502184
731.0,885.0,0.436786
96.0,886.0,0.353099
786.0,890.0,0.354429
503.0,898.0,0.375366
936.0,898.0,0.350069
199.0,900.0,0.363739
328.0,906.0,0.410828
360.0,904.0,0.353098
483.0,905.0,0.366008
527.0,906.0,0.377475
775.0,907.0,0.416991
848.0,906.0,0.355732
202.0,908.0,0.363835
723.0,909.0,0.397767
167.0,911.0,0.398388
746.0,928.0,0.448037
593.0,923.0,0.383612
423.0,924.0,0.359692
319.0,932.0,0.499159
178.0,933.0,0.429981
337.0,935.0,0.506586
895.0,941.0,0.410395
577.0,941.0,0.377346
492.0,953.0,0.362907
584.0,966.0,0.356215
794.0,967.0,0.375838
48.0,970.0,0.351787
248.0,972.0,0.380752
638.0,972.0,0.424793
56.0,972.0,0.372621
946.0,974.0,0.352268
957.0,978.0,0.362093
583.0,990.0,0.459329
162.0,985.0,0.378006
869.0,996.0,0.418244
928.0,994.0,0.352577
736.0,1002.0,0.423746
54.0,1001.0,0.359659
810.0,1005.0,0.361451
99.0,852.0,0.735506
386.0,852.0,0.594994
102.0,785.0,0.628842
179.0,763.0,0.55372
196.0,601.0,0.573198
413.0,763.0,0.475888
154.0,251.0,0.400702
626.0,144.0,0.409152
40.0,18.0,0.461742
178.0,24.0,0.408232
668.0,24.0,0.405323
714.0,17.0,0.491522
897.0,16.0,0.417889
536.0,24.0,0.554905
487.0,24.0,0.383263
96.0,24.0,0.352735
764.0,26.0,0.386205
622.0,30.0,0.37766
46.0,51.0,0.505734
727.0,35.0,0.419102
842.0,41.0,0.431541
916.0,39.0,0.489546
358.0,38.0,0.36577
788.0,45.0,0.445028
233.0,47.0,0.401166
565.0,55.0,0.417977
694.0,54.0,0.429284
754.0,65.0,0.435777
448.0,59.0,0.369108
192.0,60.0,0.353192
942.0,66.0,0.367602
278.0,68.0,0.362088
146.0,71.0,0.357087
34.0,85.0,0.385796
165.0,90.0,0.481866
633.0,84.0,0.398466
714.0,83.0,0.418916
54.0,87.0,0.364017
256.0,87.0,0.376044
875.0,87.0,0.400774
988.0,88.0,0.431181
778.0,102.0,0.479965
246.0,107.0,0.423474
564.0,96.0,0.356785
682.0,99.0,0.380629
570.0,101.0,0.368672
844.0,103.0,0.464855
479.0,104.0,0.382037
982.0,104.0,0.363953
127.0,119.0,0.416682
630.0,118.0,0.442389
54.0,117.0,0.360827
935.0,118.0,0.370101
191.0,121.0,0.511897
302.0,122.0,0.35039
540.0,122.0,0.352115
873.0,125.0,0.40147
448.0,127.0,0.368497
853.0,138.0,0.446066
274.0,136.0,0.434612
314.0,141.0,0.446487
955.0,137.0,0.418846
32.0,138.0,0.379692
201.0,138.0,0.366594
386.0,138.0,0.365159
808.0,140.0,0.35027
771.0,144.0,0.375466
991.0,149.0,0.404923
893.0,154.0,0.359981
50.0,155.0,0.367398
517.0,157.0,0.39417
285.0,159.0,0.355393
325.0,160.0,0.448884
255.0,162.0,0.36301
96.0,164.0,0.400514
900.0,165.0,0.387424
58.0,167.0,0.401703
171.0,170.0,0.359157
214.0,170.0,0.384826
872.0,174.0,0.397275
991.0,171.0,0.371523
300.0,175.0,0.408529
640.0,172.0,0.364664
528.0,175.0,0.386484
342.0,183.0,0.3739
893.0,201.0,0.459591
921.0,190.0,0.359233
1007.0,191.0,0.387087
483.0,194.0,0.387833
82.0,194.0,0.357228
634.0,195.0,0.376872
724.0,198.0,0.363143
408.0,198.0,0.369083
51.0,203.0,0.37393
270.0,207.0,0.397198
334.0,206.0,0.377561
379.0,210.0,0.380324
143.0,213.0,0.354719
211.0,213.0,0.36835
277.0,216.0,0.365623
609.0,219.0,0.374179
512.0,224.0,0.464349
102.0,223.0,0.367428
353.0,225.0,0.488826
420.0,226.0,0.417524
260.0,237.0,0.400397
586.0,230.0,0.472192
636.0,238.0,0.448576
110.0,234.0,0.385737
387.0,230.0,0.372497
457.0,232.0,0.58077
851.0,234.0,0.459207
971.0,243.0,0.364901
300.0,248.0,0.381888
556.0,249.0,0.369135
195.0,253.0,0.401205
16.0,255.0,0.375393
415.0,255.0,0.418114
245.0,280.0,0.499124
473.0,258.0,0.366909
679.0,261.0,0.405402
986.0,269.0,0.464791
303.0,267.0,0.41101
615.0,261.0,0.421434
660.0,277.0,0.484647
779.0,268.0,0.405602
837.0,272.0,0.42704
911.0,273.0,0.425577
38.0,278.0,0.414549
551.0,283.0,0.399584
420.0,282.0,0.351032
313.0,290.0,0.409351
700.0,287.0,0.363347
742.0,290.0,0.437975
178.0,292.0,0.441686
426.0,292.0,0.351804
504.0,300.0,0.433766
673.0,304.0,0.380163
712.0,303.0,0.423082
963.0,308.0,0.528431
285.0,322.0,0.459133
603.0,306.0,0.430008
315.0,309.0,0.409751
542.0,308.0,0.376375
68.0,313.0,0.420332
161.0,311.0,0.439446
442.0,309.0,0.370707
873.0,315.0,0.375294
683.0,317.0,0.386669
653.0,318.0,0.376429
836.0,325.0,0.478191
239.0,330.0,0.436506
325.0,324.0,0.407224
453.0,324.0,0.360875
39.0,326.0,0.359779
575.0,327.0,0.38287
889.0,334.0,0.390908
659.0,334.0,0.417506
624.0,343.0,0.457438
786.0,335.0,0.3733
532.0,338.0,0.377901
189.0,345.0,0.406626
492.0,343.0,0.390261
852.0,345.0,0.369726
330.0,346.0,0.388489
442.0,347.0,0.40037
266.0,356.0,0.351527
872.0,365.0,0.421917
544.0,358.0,0.354294
202.0,360.0,0.351679
402.0,415.0,0.511409
455.0,361.0,0.364131
279.0,370.0,0.468818
215.0,378.0,0.459298
754.0,371.0,0.361176
117.0,373.0,0.374239
599.0,376.0,0.381597
927.0,383.0,0.416917
96.0,396.0,0.350201
308.0,397.0,0.398999
676.0,396.0,0.353499
238.0,403.0,0.40356
273.0,403.0,0.377631
685.0,400.0,0.368799
507.0,406.0,0.368674
62.0,419.0,0.406821
916.0,414.0,0.410345
280.0,414.0,0.35515
971.0,420.0,0.397012
222.0,426.0,0.434789
346.0,430.0,0.382546
200.0,432.0,0.387619
599.0,436.0,0.368693
103.0,450.0,0.433592
224.0,452.0,0.423892
364.0,452.0,0.432559
462.0,448.0,0.35632
535.0,449.0,0.358929
953.0,451.0,0.397887
766.0,453.0,0.388464
778.0,457.0,0.401955
380.0,464.0,0.375439
110.0,466.0,0.387055
302.0,482.0,0.491189
16.0,468.0,0.355243
802.0,476.0,0.363383
350.0,479.0,0.377551
927.0,478.0,0.374412
248.0,484.0,0.46118
216.0,486.0,0.380396
904.0,486.0,0.355637
988.0,488.0,0.419242
807.0,498.0,0.410204
873.0,492.0,0.363902
558.0,492.0,0.369701
137.0,503.0,0.44252
419.0,504.0,0.476971
463.0,508.0,0.443987
271.0,519.0,0.418351
178.0,507.0,0.405405
568.0,504.0,0.364889
885.0,509.0,0.393205
512.0,514.0,0.369799
192.0,527.0,0.354552
450.0,532.0,0.440711
361.0,535.0,0.377543
921.0,542.0,0.427028
48.0,545.0,0.398547
167.0,541.0,0.374785
198.0,543.0,0.367589
310.0,544.0,0.426716
561.0,554.0,0.360046
608.0,563.0,0.430808
413.0,560.0,0.44588
215.0,571.0,0.406033
935.0,565.0,0.409609
22.0,562.0,0.358899
985.0,564.0,0.386783
354.0,564.0,0.362409
477.0,566.0,0.354183
433.0,576.0,0.522986
665.0,590.0,0.450678
176.0,583.0,0.478546
992.0,577.0,0.357308
837.0,580.0,0.38273
698.0,580.0,0.351961
785.0,581.0,0.385833
944.0,580.0,0.360569
383.0,583.0,0.357593
746.0,583.0,0.368218
75.0,595.0,0.423018
338.0,586.0,0.35024
450.0,588.0,0.419007
112.0,590.0,0.357035
705.0,591.0,0.363305
238.0,609.0,0.483461
799.0,599.0,0.499602
307.0,601.0,0.400026
904.0,602.0,0.408849
522.0,603.0,0.354627
862.0,604.0,0.417325
413.0,607.0,0.395509
580.0,613.0,0.374336
772.0,615.0,0.469645
473.0,621.0,0.419075
285.0,622.0,0.427184
536.0,622.0,0.432701
423.0,625.0,0.406354
685.0,624.0,0.387677
881.0,627.0,0.460417
102.0,632.0,0.465557
641.0,627.0,0.443263
131.0,626.0,0.370084
214.0,628.0,0.384328
250.0,634.0,0.350411
300.0,636.0,0.4167
980.0,638.0,0.404493
31.0,637.0,0.388457
486.0,642.0,0.372979
952.0,644.0,0.391064
257.0,645.0,0.383836
152.0,648.0,0.399065
372.0,651.0,0.40266
671.0,648.0,0.371677
40.0,653.0,0.464047
315.0,651.0,0.429985
831.0,658.0,0.53472
993.0,657.0,0.429118
268.0,651.0,0.367127
900.0,655.0,0.404006
187.0,655.0,0.36155
807.0,675.0,0.462648
963.0,660.0,0.366827
165.0,664.0,0.405953
326.0,666.0,0.460448
442.0,661.0,0.384493
735.0,663.0,0.357281
75.0,672.0,0.448218
197.0,678.0,0.468075
624.0,673.0,0.387458
634.0,676.0,0.357562
58.0,687.0,0.467383
416.0,679.0,0.36855
132.0,683.0,0.420424
172.0,683.0,0.378284
338.0,685.0,0.361764
650.0,684.0,0.361698
493.0,693.0,0.392216
87.0,700.0,0.506022
305.0,693.0,0.390229
383.0,691.0,0.362807
559.0,699.0,0.476033
653.0,697.0,0.433767
361.0,711.0,0.431828
781.0,701.0,0.444647
210.0,707.0,0.414854
434.0,700.0,0.412943
723.0,704.0,0.427701
819.0,701.0,0.382283
394.0,705.0,0.389601
316.0,707.0,0.386644
738.0,712.0,0.354998
457.0,716.0,0.379926
624.0,718.0,0.400555
664.0,716.0,0.399346
102.0,732.0,0.455334
414.0,726.0,0.460568
130.0,725.0,0.367754
686.0,725.0,0.423886
802.0,730.0,0.434647
40.0,728.0,0.371042
222.0,726.0,0.351892
389.0,738.0,0.399666
167.0,735.0,0.383483
608.0,734.0,0.354591
36.0,741.0,0.370638
237.0,744.0,0.405798
545.0,750.0,0.421399
653.0,742.0,0.397578
590.0,757.0,0.434065
368.0,776.0,0.4805
815.0,750.0,0.386638
446.0,766.0,0.408893
79.0,756.0,0.376362
505.0,757.0,0.393546
753.0,758.0,0.372942
764.0,762.0,0.402162
128.0,763.0,0.356577
965.0,765.0,0.359279
897.0,769.0,0.379115
1003.0,768.0,0.363358
267.0,780.0,0.402495
332.0,772.0,0.360392
683.0,774.0,0.397226
855.0,776.0,0.412167
573.0,784.0,0.432773
553.0,785.0,0.395098
431.0,789.0,0.442525
522.0,785.0,0.374586
610.0,784.0,0.354217
346.0,790.0,0.376603
640.0,790.0,0.369699
477.0,803.0,0.453111
747.0,794.0,0.365968
150.0,802.0,0.459552
97.0,801.0,0.376482
277.0,805.0,0.370742
954.0,807.0,0.406343
567.0,810.0,0.407449
387.0,818.0,0.389933
880.0,816.0,0.351805
591.0,825.0,0.436201
919.0,822.0,0.373475
288.0,824.0,0.367827
331.0,829.0,0.35867
508.0,838.0,0.478162
778.0,835.0,0.413903
922.0,833.0,0.35383
684.0,841.0,0.42957
607.0,839.0,0.425882
896.0,841.0,0.38667
148.0,844.0,0.431698
191.0,851.0,0.363782
645.0,859.0,0.465337
812.0,860.0,0.514565
159.0,862.0,0.424496
523.0,869.0,0.453423
560.0,861.0,0.357719
695.0,864.0,0.390841
986.0,870.0,0.3588
630.0,878.0,0.420862
947.0,879.0,0.403828
661.0,879.0,0.366337
351.0,886.0,0.387969
566.0,882.0,0.362615
547.0,897.0,0.458156
190.0,890.0,0.386997
678.0,892.0,0.359762
921.0,898.0,0.368637
438.0,911.0,0.465235
868.0,900.0,0.36866
78.0,903.0,0.37514
762.0,902.0,0.369375
196.0,908.0,0.352587
528.0,916.0,0.46777
772.0,916.0,0.384798
369.0,920.0,0.403678
975.0,915.0,0.400792
168.0,941.0,0.516298
198.0,922.0,0.428975
714.0,924.0,0.362864
457.0,932.0,0.554388
636.0,932.0,0.444139
722.0,928.0,0.351635
782.0,934.0,0.413884
573.0,933.0,0.392889
735.0,941.0,0.406001
684.0,938.0,0.352789
142.0,944.0,0.420499
208.0,946.0,0.433632
98.0,946.0,0.358778
288.0,945.0,0.365571
394.0,945.0,0.374745
376.0,948.0,0.415371
954.0,946.0,0.356428
995.0,947.0,0.377454
828.0,953.0,0.430271
122.0,953.0,0.417431
480.0,959.0,0.444954
969.0,970.0,0.411212
607.0,960.0,0.407494
404.0,964.0,0.371732
463.0,980.0,0.452323
807.0,972.0,0.363517
204.0,992.0,0.448513
490.0,975.0,0.355815
820.0,988.0,0.410951
699.0,987.0,0.451848
638.0,998.0,0.435516
512.0,998.0,0.436582
476.0,1003.0,0.453107
713.0,1007.0,0.478195
149.0,1008.0,0.357983
839.0,1008.0,0.368295
551.0,85.0,0.548007
422.0,188.0,0.35916
441.0,355.0,0.77434
444.0,163.0,0.528476
622.0,704.0,0.541913
631.0,503.0,0.405445
116.0,539.0,0.38015
720.0,538.0,0.360453
501.0,528.0,0.35588
929.0,508.0,0.403923
55.0,17.0,0.395984
257.0,16.0,0.387916
346.0,20.0,0.353967
931.0,22.0,0.396634
214.0,22.0,0.384404
149.0,33.0,0.3873
230.0,27.0,0.364665
481.0,29.0,0.390295
267.0,29.0,0.365659
938.0,30.0,0.360602
285.0,43.0,0.417825
94.0,47.0,0.374361
548.0,44.0,0.356759
374.0,46.0,0.351102
625.0,49.0,0.441674
162.0,54.0,0.422502
198.0,56.0,0.382329
346.0,66.0,0.397486
74.0,72.0,0.406225
45.0,74.0,0.394868
962.0,82.0,0.388483
122.0,87.0,0.426598
32.0,106.0,0.526146
94.0,96.0,0.425074
809.0,103.0,0.365013
72.0,102.0,0.360409
494.0,104.0,0.444164
706.0,107.0,0.383368
756.0,108.0,0.365078
96.0,125.0,0.42804
341.0,117.0,0.375367
725.0,119.0,0.390041
563.0,126.0,0.366083
774.0,126.0,0.350751
456.0,131.0,0.394557
378.0,132.0,0.404924
426.0,131.0,0.372743
246.0,134.0,0.371529
923.0,136.0,0.355352
998.0,136.0,0.358137
58.0,143.0,0.41399
122.0,154.0,0.386918
210.0,148.0,0.358638
940.0,150.0,0.362039
490.0,158.0,0.414582
953.0,160.0,0.377334
88.0,178.0,0.476389
140.0,169.0,0.427373
504.0,169.0,0.383612
21.0,172.0,0.449977
250.0,186.0,0.448461
294.0,176.0,0.353217
690.0,176.0,0.380876
740.0,178.0,0.350132
581.0,182.0,0.364534
805.0,182.0,0.42743
846.0,185.0,0.3634
306.0,190.0,0.404126
984.0,192.0,0.358282
396.0,199.0,0.4721
339.0,198.0,0.369418
864.0,199.0,0.418355
174.0,200.0,0.36041
534.0,204.0,0.383729
648.0,203.0,0.366441
786.0,205.0,0.474176
140.0,215.0,0.446758
178.0,210.0,0.363005
729.0,213.0,0.392208
938.0,211.0,0.408399
200.0,220.0,0.399939
588.0,223.0,0.378624
562.0,230.0,0.451509
836.0,226.0,0.392154
896.0,226.0,0.400165
978.0,227.0,0.416457
524.0,228.0,0.355518
370.0,233.0,0.410048
434.0,236.0,0.435116
341.0,236.0,0.437979
203.0,247.0,0.431202
286.0,250.0,0.403849
456.0,252.0,0.352904
877.0,254.0,0.381393
210.0,259.0,0.375042
701.0,262.0,0.36091
189.0,271.0,0.39663
253.0,269.0,0.437492
363.0,272.0,0.527599
757.0,270.0,0.383732
160.0,275.0,0.411315
985.0,270.0,0.353428
393.0,275.0,0.363883
644.0,278.0,0.367362
442.0,282.0,0.400562
104.0,283.0,0.373247
519.0,283.0,0.365041
230.0,288.0,0.407985
207.0,294.0,0.373336
172.0,296.0,0.351109
607.0,301.0,0.500454
325.0,305.0,0.428337
484.0,306.0,0.424926
772.0,309.0,0.417828
67.0,314.0,0.388312
182.0,312.0,0.351253
230.0,313.0,0.381612
337.0,325.0,0.402932
435.0,325.0,0.383695
561.0,326.0,0.359312
712.0,326.0,0.35095
954.0,326.0,0.352641
665.0,341.0,0.371041
774.0,341.0,0.385161
36.0,342.0,0.360551
263.0,348.0,0.410083
584.0,347.0,0.3864
978.0,346.0,0.417602
685.0,359.0,0.409957
997.0,360.0,0.442674
277.0,363.0,0.426424
475.0,360.0,0.386199
620.0,370.0,0.43656
698.0,365.0,0.392374
715.0,373.0,0.471131
1002.0,373.0,0.38492
747.0,376.0,0.395516
78.0,387.0,0.404821
456.0,384.0,0.352004
463.0,392.0,0.364592
824.0,396.0,0.421187
146.0,397.0,0.383632
308.0,401.0,0.449584
514.0,410.0,0.352862
1006.0,413.0,0.398596
812.0,414.0,0.371886
895.0,418.0,0.371626
401.0,418.0,0.371464
523.0,423.0,0.435345
62.0,422.0,0.406743
93.0,423.0,0.374161
351.0,425.0,0.369516
872.0,429.0,0.37372
389.0,446.0,0.401282
548.0,447.0,0.485468
182.0,445.0,0.362796
984.0,449.0,0.400081
515.0,451.0,0.363502
294.0,454.0,0.352936
740.0,457.0,0.402239
594.0,458.0,0.361981
402.0,465.0,0.374393
822.0,464.0,0.36688
270.0,468.0,0.354131
312.0,468.0,0.370945
494.0,472.0,0.404986
600.0,474.0,0.403668
158.0,474.0,0.373136
536.0,478.0,0.375819
918.0,476.0,0.357486
374.0,482.0,0.410687
421.0,488.0,0.450346
731.0,491.0,0.431279
472.0,493.0,0.359683
74.0,494.0,0.352028
47.0,496.0,0.359997
146.0,499.0,0.418158
540.0,508.0,0.462608
745.0,507.0,0.446197
360.0,506.0,0.354513
1004.0,506.0,0.350395
510.0,510.0,0.43833
436.0,512.0,0.352196
834.0,517.0,0.420587
761.0,529.0,0.395405
846.0,538.0,0.405014
236.0,540.0,0.350722
328.0,544.0,0.382933
537.0,557.0,0.605196
516.0,549.0,0.366006
290.0,557.0,0.384651
32.0,568.0,0.361253
582.0,569.0,0.371062
258.0,571.0,0.395224
350.0,578.0,0.434744
145.0,585.0,0.368836
589.0,587.0,0.4364
665.0,587.0,0.354343
890.0,587.0,0.393353
295.0,593.0,0.434486
600.0,603.0,0.365946
274.0,606.0,0.357574
618.0,608.0,0.377042
145.0,611.0,0.373205
450.0,620.0,0.362522
808.0,625.0,0.381192
530.0,635.0,0.419153
685.0,633.0,0.406578
236.0,644.0,0.416887
632.0,643.0,0.384648
81.0,647.0,0.381776
388.0,648.0,0.369395
525.0,656.0,0.383055
844.0,669.0,0.375027
204.0,677.0,0.398937
620.0,681.0,0.52144
98.0,681.0,0.403397
328.0,688.0,0.354098
840.0,693.0,0.38993
290.0,698.0,0.376238
859.0,704.0,0.387723
356.0,714.0,0.37365
876.0,718.0,0.444708
501.0,720.0,0.417515
632.0,728.0,0.356762
122.0,736.0,0.353397
401.0,737.0,0.361662
789.0,740.0,0.391492
129.0,743.0,0.389241
308.0,749.0,0.37561
864.0,748.0,0.352685
159.0,752.0,0.412323
430.0,769.0,0.376684
573.0,768.0,0.390279
131.0,776.0,0.379203
781.0,776.0,0.433965
232.0,790.0,0.366256
146.0,788.0,0.367246
613.0,792.0,0.413835
658.0,810.0,0.422828
196.0,813.0,0.375192
559.0,812.0,0.369587
742.0,812.0,0.358182
282.0,817.0,0.371899
792.0,821.0,0.391572
18.0,823.0,0.373808
249.0,824.0,0.381279
391.0,826.0,0.378084
482.0,828.0,0.396422
350.0,832.0,0.351031
1003.0,838.0,0.435836
214.0,840.0,0.399296
352.0,838.0,0.358516
294.0,859.0,0.353042
478.0,859.0,0.410227
375.0,861.0,0.371003
393.0,876.0,0.475541
509.0,876.0,0.417053
37.0,876.0,0.394444
547.0,877.0,0.43923
336.0,880.0,0.354231
262.0,887.0,0.437688
770.0,889.0,0.387911
407.0,896.0,0.446489
66.0,900.0,0.391178
488.0,900.0,0.368741
544.0,904.0,0.354831
280.0,912.0,0.350294
316.0,913.0,0.357431
82.0,919.0,0.363671
285.0,919.0,0.390419
126.0,924.0,0.350501
964.0,927.0,0.375909
92.0,930.0,0.353254
244.0,934.0,0.415381
443.0,937.0,0.383832
125.0,949.0,0.444165
554.0,944.0,0.370808
317.0,949.0,0.525304
71.0,966.0,0.372464
237.0,978.0,0.454586
486.0,979.0,0.363384
39.0,981.0,0.379734
169.0,988.0,0.397356
423.0,984.0,0.39996
766.0,998.0,0.431081
302.0,1000.0,0.372165
62.0,1004.0,0.408446
139.0,1007.0,0.397652
412.0,1007.0,0.438204
195.0,110.0,0.768888
51.0,294.0,0.384551
415.0,39.0,0.510437
452.0,17.0,0.375429
602.0,17.0,0.355812
884.0,16.0,0.356312
489.0,18.0,0.376405
550.0,26.0,0.534532
740.0,20.0,0.353303
309.0,25.0,0.357261
460.0,28.0,0.397533
262.0,29.0,0.381166
635.0,29.0,0.35216
969.0,31.0,0.395854
175.0,41.0,0.390326
385.0,42.0,0.392769
902.0,40.0,0.354398
874.0,46.0,0.429283
327.0,49.0,0.512618
279.0,50.0,0.411697
497.0,85.0,0.514645
553.0,50.0,0.391638
618.0,57.0,0.368336
191.0,65.0,0.408919
354.0,56.0,0.355832
921.0,75.0,0.507434
142.0,62.0,0.352074
560.0,66.0,0.376641
880.0,64.0,0.367324
49.0,76.0,0.386937
252.0,86.0,0.44088
85.0,79.0,0.415505
826.0,79.0,0.358896
582.0,91.0,0.467729
965.0,80.0,0.381053
174.0,82.0,0.360065
342.0,85.0,0.371196
458.0,87.0,0.387328
890.0,85.0,0.389981
416.0,93.0,0.381147
626.0,97.0,0.451736
94.0,97.0,0.381185
310.0,119.0,0.544983
1002.0,96.0,0.360523
480.0,123.0,0.483856
982.0,100.0,0.381275
834.0,111.0,0.375294
444.0,143.0,0.525839
671.0,120.0,0.417942
996.0,128.0,0.453876
593.0,127.0,0.428464
529.0,130.0,0.48988
116.0,126.0,0.399063
637.0,123.0,0.389038
932.0,125.0,0.398472
24.0,124.0,0.372757
903.0,144.0,0.450136
548.0,127.0,0.37802
785.0,134.0,0.396643
377.0,145.0,0.417069
249.0,147.0,0.450895
98.0,146.0,0.375724
639.0,148.0,0.408753
205.0,168.0,0.461594
288.0,152.0,0.35241
544.0,154.0,0.351767
609.0,161.0,0.437361
77.0,161.0,0.416669
969.0,189.0,0.451692
500.0,167.0,0.362298
343.0,173.0,0.376713
248.0,175.0,0.465893
88.0,178.0,0.389037
509.0,179.0,0.413112
560.0,177.0,0.366683
932.0,195.0,0.483056
149.0,183.0,0.361181
183.0,184.0,0.374872
469.0,186.0,0.361025
900.0,186.0,0.350762
566.0,189.0,0.37519
815.0,199.0,0.365154
110.0,200.0,0.361585
534.0,203.0,0.393366
589.0,594.0,0.690642
252.0,206.0,0.431011
316.0,204.0,0.357237
160.0,210.0,0.500434
290.0,214.0,0.402992
321.0,215.0,0.490151
23.0,214.0,0.397612
690.0,620.0,0.0
446.0,214.0,0.352276
947.0,233.0,0.524969
495.0,225.0,0.458832
337.0,220.0,0.364521
262.0,225.0,0.387139
32.0,231.0,0.388406
900.0,231.0,0.425817
977.0,246.0,0.438461
1000.0,236.0,0.399127
